"Forecast","Section","Field","Index","TTime","Direction","LowSpeed","HighSpeed","Mainly","Occasionally","ForaTime","Gusts","Showers","ChangeAdv","ChangeVerb","EllidedVerb","TimePhrase","Connective","StartPos","GustSpeed"
"3Jan2002_02.prn","3","wind10M",1,12,191.25,24,28,0,0,0,0,0,,"easing",0,"by midday",,4,
"3Jan2002_02.prn","4","wind10M",0,0,180.00,24,28,0,0,0,0,0,,,0,,,0,
"3Jan2002_02.prn","4","wind10M",1,18,247.50,12,16,0,0,0,0,0,,"veering",0,"by late afternoon",,3,
"3Jan2002_02.prn","4","wind10M",2,24,292.50,18,22,0,0,0,0,0,,"veering",1,"by late evening","then",10,
"3Jan2002_14.prn","2","wind10M",0,15,191.25,32,36,0,0,0,0,0,,,0,,,0,
"3Jan2002_14.prn","2","wind10M",1,6,191.25,26,30,0,0,0,0,0,"gradually","decreasing",0,,,4,
"3Jan2002_14.prn","3","wind10M",0,6,180.00,26,30,0,0,0,0,0,,,0,,,0,
"3Jan2002_14.prn","4","wind10M",0,0,180.00,26,30,0,0,0,0,0,,,0,,,0,
"3Jan2002_14.prn","4","wind10M",1,18,180.00,18,22,0,0,0,0,0,,"decreasing",0,"by evening",,3,
"3Jan2002_14.prn","4","wind10M",2,24,270.00,14,18,0,0,0,0,0,,"veering",0,"late evening","then",8,
"3Jul2001_01.prn","2","wind10M",0,6,202.50,10,15,0,0,0,0,0,,,0,,,0,
"3Jul2001_01.prn","2","wind10M",1,-99,202.50,0,8,0,0,0,0,0,,"easing",0,,,4,
"3Jul2001_01.prn","2","wind10M",2,24,157.50,10,15,0,0,0,0,0,"gradually","backing and increasing",0,"later",",",8,
"3Jul2001_01.prn","3","wind10M",0,0,157.50,10,15,0,0,0,0,0,,,0,,,0,
"3Jul2001_01.prn","3","wind10M",1,-99,202.50,15,18,0,0,0,0,0,,"increasing",0,,,4,
"3Jul2001_01.prn","3","wind10M",2,21,247.50,0,8,0,0,0,0,0,,"veering",0,"during evening",",",9,
"3Jul2001_01.prn","4","wind10M",0,0,247.50,0,8,0,0,0,0,0,,,0,,,0,
"3Jul2001_01.prn","4","wind10M",1,24,-99.00,0,8,0,0,0,0,0,,"becoming",0,,,5,
"3Jul2001_15.prn","2","wind10M",0,15,180.00,0,8,0,0,0,0,0,,,0,,,0,
"3Jul2001_15.prn","2","wind10M",1,24,157.50,14,18,0,0,0,0,0,,"backing",0,"by midnight",,4,
"3Jul2001_15.prn","2","wind10M",2,6,202.50,20,25,0,0,0,0,0,,"veering",0,"by morning",", then",10,
"3Jul2001_15.prn","3","wind10M",0,6,202.50,20,25,0,0,0,0,0,,,0,,,0,
"3Jul2001_15.prn","3","wind10M",1,24,202.50,0,8,0,0,0,0,0,,"decreasing",0,"by late evening",,3,
"3Jul2001_15.prn","3","wind10M",2,24,225.00,0,8,0,0,0,0,0,,"veering",0,"late in period",",",10,
"3Jul2001_15.prn","4","wind10M",0,0,225.00,0,8,0,0,0,0,0,,,0,,,0,
"3Jul2001_15.prn","4","wind10M",1,24,337.50,0,8,0,0,0,0,0,,"veering",0,"later",,4,
"3Jun2001_02.prn","2","wind10M",0,6,337.50,15,20,0,0,0,0,0,,,0,,,0,
"3Jun2001_02.prn","2","wind10M",1,12,225.00,0,10,0,0,0,0,0,,"easing",0,"by afternoon",,4,
"3Jun2001_02.prn","2","wind10M",2,24,157.50,10,15,0,0,0,0,0,,"backing",0,"later",".",11,
"3Jun2001_02.prn","3","wind10M",0,0,157.50,10,15,0,0,0,0,0,,,0,,,0,
"3Jun2001_02.prn","3","wind10M",1,3,247.50,8,12,0,0,0,0,0,,"veering",0,"soon",,4,
"3Jun2001_02.prn","3","wind10M",2,24,225.00,15,20,0,0,0,0,0,,"rising",0,"later",".",10,
"3Jun2001_02.prn","4","wind10M",0,0,225.00,15,20,0,0,0,0,0,,,0,,,0,
"3Jun2001_02.prn","4","wind10M",1,24,247.50,20,25,0,0,0,0,0,,"rising and veering",0,"later",,3,
"3Jun2001_14.prn","2","wind10M",0,15,270.00,0,8,0,0,0,0,0,,,0,,,0,
"3Jun2001_14.prn","2","wind10M",1,24,180.00,10,15,0,0,0,0,0,,"backing",0,"by midnight",,4,
"3Jun2001_14.prn","2","wind10M",2,6,247.50,10,15,0,0,0,0,0,,"veering",0,"later",",",10,
"3Jun2001_14.prn","3","wind10M",0,6,247.50,10,15,0,0,0,0,0,,,0,,,0,
"3Jun2001_14.prn","3","wind10M",1,12,270.00,10,15,0,0,0,0,0,,"veering",0,"soon",,4,
"3Jun2001_14.prn","3","wind10M",2,12,270.00,10,15,0,0,0,0,0,,"veering",1,"from midday",",",7,
"3Jun2001_14.prn","3","wind10M",3,24,225.00,15,20,0,0,0,0,0,"gradually","backing freshening",0,"by midnight",,9,
"3Jun2001_14.prn","4","wind10M",0,0,225.00,15,20,0,0,0,0,0,,,0,,,0,
"3Jun2001_14.prn","4","wind10M",1,12,202.50,20,25,0,0,0,0,0,,"backing",0,"by midday",,3,
"3Jun2001_14.prn","4","wind10M",2,24,247.50,15,20,0,0,0,0,0,,"veering and easing",0,"by late evening",", then",9,
"3Mar2001_14.prn","2","wind10M",0,15,225.00,22,28,0,0,0,0,0,,,0,,,0,
"3Mar2001_14.prn","2","wind10M",1,18,225.00,28,32,0,0,1,0,0,,,0,"soon",,3,
"3Mar2001_14.prn","2","wind10M",2,6,180.00,22,28,0,0,0,1,0,,"backing",0,"later",".",9,42
"3Mar2001_14.prn","3","wind10M",0,6,180.00,22,28,0,0,0,0,0,,,0,,,0,
"3Mar2001_14.prn","3","wind10M",1,24,180.00,38,42,0,0,0,1,0,"steadily","rising",0,,,3,52
"3Mar2001_14.prn","4","wind10M",0,0,180.00,38,42,0,0,0,1,0,,,0,,,0,52
"3Mar2001_14.prn","4","wind10M",1,3,202.50,35,40,0,0,0,0,0,,,0,"soon",,5,
"3Mar2001_14.prn","4","wind10M",2,24,247.50,40,45,0,0,0,1,0,,"veering",0,"later","and",10,60
"3Mar2002_01.prn","2","wind10M",0,6,270.00,22,28,0,0,0,0,0,,,0,,,0,
"3Mar2002_01.prn","2","wind10M",1,-99,270.00,25,30,0,0,1,1,0,,"rising",0,,,3,40
"3Mar2002_01.prn","3","wind10M",0,0,270.00,22,28,0,0,0,0,0,,,0,,,0,
"3Mar2002_01.prn","3","wind10M",1,3,225.00,18,22,0,0,0,0,0,,,0,"soon",,3,
"3Mar2002_01.prn","3","wind10M",2,12,225.00,35,40,0,0,0,1,0,,"rising",0,"by midday","then",7,50
"3Mar2002_01.prn","3","wind10M",3,24,247.50,18,22,0,0,0,0,0,,"easing",0,"later",".",15,
"3Mar2002_01.prn","4","wind10M",0,0,247.50,18,22,0,0,0,0,0,,,0,,,0,
"3Mar2002_01.prn","4","wind10M",1,12,247.50,30,35,0,0,0,1,0,,"becoming",0,"by afternoon",,4,45
"3Mar2002_13.prn","2","wind10M",0,15,281.25,25,30,0,0,0,1,0,,,0,,,0,40
"3Mar2002_13.prn","2","wind10M",1,6,225.00,16,22,0,0,0,0,0,,"easing and backing",0,"overnight",,6,
"3Mar2002_13.prn","3","wind10M",0,6,225.00,16,22,0,0,0,0,0,,,0,,,0,
"3Mar2002_13.prn","3","wind10M",1,9,225.00,32,38,0,0,0,1,0,,"increasing",0,"soon",,3,50
"3Mar2002_13.prn","3","wind10M",2,15,247.50,25,30,0,0,0,0,0,,"easing",0,"during afternoon",",",9,
"3Mar2002_13.prn","4","wind10M",0,0,247.50,25,30,0,0,0,0,0,,,0,,,0,
"3Mar2002_13.prn","4","wind10M",1,-99,247.50,30,35,0,1,0,1,0,,,0,,,4,45
"3Mar2002_13.prn","4","wind10M",2,18,281.25,20,25,0,0,0,0,0,,"veering and easing",0,"by evening",",",9,
"3May2001_03.prn","2","wind10M",0,6,292.50,15,18,0,0,0,0,0,,,0,,,0,
"3May2001_03.prn","2","wind10M",1,9,247.50,0,8,0,0,0,0,0,,"easing",0,"soon",,4,
"3May2001_03.prn","2","wind10M",2,21,337.50,12,18,0,0,0,0,0,,"veering and increasing",0,"during evening",",",11,
"3May2001_03.prn","3","wind10M",0,0,337.50,12,18,0,0,0,0,0,,,0,,,0,
"3May2001_03.prn","3","wind10M",1,18,67.50,0,8,0,0,0,0,0,,"easing",0,"by evening",,4,
"3May2001_03.prn","4","wind10M",0,0,67.50,0,8,0,0,0,0,0,,,0,,,0,
"3May2001_03.prn","4","wind10M",1,24,45.00,10,15,0,0,0,0,0,,"increasing",0,"later",,5,
"3May2001_15.prn","2","wind10M",0,15,315.00,5,10,0,0,0,0,0,,,0,,,0,
"3May2001_15.prn","2","wind10M",1,24,337.50,12,16,0,0,0,0,0,,"veering",0,"tonight",,3,
"3May2001_15.prn","3","wind10M",0,6,337.50,12,16,0,0,0,0,0,,,0,,,0,
"3May2001_15.prn","3","wind10M",1,18,-99.00,0,10,0,0,0,0,0,,"becoming",0,"by evening",,3,
"3May2001_15.prn","4","wind10M",0,0,-99.00,0,10,0,0,0,0,0,,,0,,,0,
"3May2002_02.prn","2","wind10M",0,6,292.50,0,8,0,0,0,0,0,,,0,,,0,
"3May2002_02.prn","2","wind10M",1,-99,315.00,10,15,0,0,0,0,0,"gradually","increasing",0,,,5,
"3May2002_02.prn","2","wind10M",2,24,337.50,8,12,0,0,0,0,0,,"easing",0,"later",,10,
"3May2002_02.prn","3","wind10M",0,0,337.50,8,12,0,0,0,0,0,,,0,,,0,
"3May2002_02.prn","3","wind10M",1,18,22.50,12,18,0,0,0,0,0,,"increasing",0,"by evening",,4,
"3May2002_02.prn","4","wind10M",0,0,22.50,12,18,0,0,0,0,0,,,0,,,0,
"3May2002_02.prn","4","wind10M",1,-99,22.50,18,22,0,0,1,0,0,,"increasing",0,,,4,
"3May2002_14.prn","2","wind10M",0,15,292.50,12,16,0,0,0,0,0,,,0,,,0,
"3May2002_14.prn","2","wind10M",1,6,337.50,8,12,0,0,0,0,0,"gradually","veering",0,,,3,
"3May2002_14.prn","3","wind10M",0,6,337.50,8,12,0,0,0,0,0,,,0,,,0,
"3May2002_14.prn","3","wind10M",1,12,22.50,8,12,0,0,0,0,0,,"veering",0,"by early afternoon",,3,
"3May2002_14.prn","3","wind10M",2,21,45.00,14,18,0,0,0,0,0,,"rising",0,"in evening","then",8,
"3May2002_14.prn","4","wind10M",0,0,45.00,14,18,0,0,0,0,0,,,0,,,0,
"3May2002_14.prn","4","wind10M",1,3,45.00,22,26,0,0,0,0,0,,"rising",0,"soon",,3,
"3May2002_14.prn","4","wind10M",2,18,45.00,10,14,0,0,0,0,0,,"decreasing",0,"early evening",",",7,
"3May2002_14.prn","4","wind10M",3,24,135.00,10,14,0,0,0,0,0,,"veering",0,"later","and",12,
"3Nov2000_03.prn","2","wind10M",0,6,90.00,20,24,0,0,0,0,0,,,0,,,0,
"3Nov2000_03.prn","2","wind10M",1,15,90.00,26,30,0,0,0,0,0,,"rising",0,"afternoon",,3,
"3Nov2000_03.prn","2","wind10M",2,21,135.00,26,30,0,0,0,0,0,,"veering",0,"evening",",",8,
"3Nov2000_03.prn","2","wind10M",3,24,135.00,30,34,0,0,0,0,0,,"rising",0,,"and",12,
"3Nov2000_03.prn","3","wind10M",0,0,135.00,30,34,0,0,0,0,0,,,0,,,0,
"3Nov2000_03.prn","3","wind10M",1,12,180.00,26,30,0,0,0,0,0,,"veering",0,"by early afternoon",,3,
"3Nov2000_03.prn","3","wind10M",2,21,225.00,20,24,0,0,0,0,0,,"veering",0,"in evening","then",10,
"3Nov2000_03.prn","4","wind10M",0,0,225.00,20,24,0,0,0,1,1,,,0,,,0,32
"3Nov2000_03.prn","4","wind10M",1,18,225.00,0,10,0,0,0,0,0,,"easing",0,"by evening",",",7,
"3Nov2000_03.prn","4","wind10M",2,24,-99.00,0,10,0,0,0,0,0,,"becoming",0,,"then",13,
"3Nov2000_14.prn","2","wind10M",0,15,112.50,25,30,0,0,0,0,0,,,0,,,0,
"3Nov2000_14.prn","2","wind10M",1,18,157.50,30,35,0,0,0,1,0,,"becoming and veering",0,"soon",,4,45
"3Nov2000_14.prn","3","wind10M",0,6,157.50,30,35,0,0,0,1,0,,,0,,,0,45
"3Nov2000_14.prn","3","wind10M",1,24,247.50,18,22,0,0,0,0,0,"steadily","veering",0,,,6,
"3Nov2000_14.prn","4","wind10M",0,0,247.50,18,22,0,0,0,0,0,,,0,,,0,
"3Nov2000_14.prn","4","wind10M",1,24,157.50,0,10,0,0,0,0,0,,"backing and easing",0,,,4,
"3Nov2001_02.prn","2","wind10M",0,6,247.50,32,38,0,0,0,1,0,,,0,,,0,50
"3Nov2001_02.prn","2","wind10M",1,21,270.00,26,30,0,0,0,0,0,,"veering and decreasing",0,"evening",,5,
"3Nov2001_02.prn","2","wind10M",2,24,292.50,18,22,0,0,0,0,0,,"veering",0,"later",",",12,
"3Nov2001_02.prn","3","wind10M",0,0,292.50,18,22,0,0,0,0,0,,,0,,,0,
"3Nov2001_02.prn","3","wind10M",1,6,315.00,16,20,0,0,0,0,0,,"veering",0,"soon",,3,
"3Nov2001_02.prn","3","wind10M",2,12,315.00,16,20,0,0,0,0,0,,"veering",1,"from late morning",",",8,
"3Nov2001_02.prn","3","wind10M",3,24,315.00,28,32,0,0,0,1,0,,"increasing",0,"by midnight",,11,45
"3Nov2001_02.prn","4","wind10M",0,0,315.00,28,32,0,0,0,1,0,,,0,,,0,45
"3Nov2001_02.prn","4","wind10M",1,24,247.50,6,10,0,0,0,0,0,,"backing decreasing",0,"by end of period",,5,
"3Nov2001_15.prn","2","wind10M",0,15,270.00,32,38,0,0,0,1,0,,,0,,,0,50
"3Nov2001_15.prn","2","wind10M",1,6,292.50,16,20,0,0,0,0,0,"gradually","veering and decreasing",0,"by end of period",,5,
"3Nov2001_15.prn","3","wind10M",0,6,292.50,16,20,0,0,0,0,0,,,0,,,0,
"3Nov2001_15.prn","3","wind10M",1,12,315.00,16,20,0,0,0,0,0,,"veering",0,"by 1200",,3,
"3Nov2001_15.prn","3","wind10M",2,24,315.00,26,30,0,0,0,1,0,,"rising",0,,"then",7,40
"3Nov2001_15.prn","4","wind10M",0,0,315.00,26,30,0,0,0,1,0,,,0,,,0,40
"3Nov2001_15.prn","4","wind10M",1,15,270.00,10,14,0,0,0,0,0,,"backing",0,"in afternoon",,5,
"3Nov2001_15.prn","4","wind10M",2,21,45.00,16,20,0,0,0,0,0,,"backing",0,"in evening","then",12,
"3Oct2000_15.prn","2","wind10M",0,15,157.50,28,32,0,0,0,0,0,,,0,,,0,
"3Oct2000_15.prn","2","wind10M",1,6,157.50,38,42,0,0,0,1,0,,"increasing",0,,,4,58
"3Oct2000_15.prn","3","wind10M",0,6,157.50,38,42,0,0,0,0,0,,,0,,,0,
"3Oct2000_15.prn","3","wind10M",1,9,202.50,12,18,0,0,0,0,0,,"veering and easing",0,"soon",,4,
"3Oct2000_15.prn","4","wind10M",0,0,202.50,12,18,0,0,0,0,0,,,0,,,0,
"3Oct2000_15.prn","4","wind10M",1,24,157.50,8,12,0,0,0,0,0,,"backing and easing",0,"later",,4,
"3Oct2001_03.prn","2","wind10M",0,6,236.25,28,32,0,0,0,1,0,,,0,,,0,40
"3Oct2001_03.prn","2","wind10M",1,24,270.00,20,24,0,0,0,0,0,"gradually","veering",0,"by late evening",,6,
"3Oct2001_03.prn","3","wind10M",0,0,270.00,20,24,0,0,0,0,0,,,0,,,0,
"3Oct2001_03.prn","3","wind10M",1,24,180.00,4,8,0,0,0,0,0,,"backing",0,"by late evening",,3,
"3Oct2001_03.prn","4","wind10M",0,0,180.00,4,8,0,0,0,0,0,,,0,,,0,
"3Oct2001_03.prn","4","wind10M",1,15,157.50,18,22,0,0,0,0,0,,"backing",0,"by mid afternoon",,3,
"3Oct2001_15.prn","2","wind10M",0,15,270.00,24,28,0,0,0,1,0,,,0,,,0,38
"3Oct2001_15.prn","2","wind10M",1,6,270.00,12,16,0,0,0,0,0,"steadily","decreasing",0,"by 0600",,5,
"3Oct2001_15.prn","3","wind10M",0,6,270.00,12,16,0,0,0,0,0,,,0,,,0,
"3Oct2001_15.prn","3","wind10M",1,12,270.00,6,10,0,0,0,0,0,,"decreasing",0,"by afternoon",,3,
"3Oct2001_15.prn","3","wind10M",2,24,202.50,6,10,0,0,0,0,0,,"backing",0,"later in evening",",",8,
"3Oct2001_15.prn","4","wind10M",0,0,202.50,8,12,0,0,0,0,0,,,0,,,0,
"3Oct2001_15.prn","4","wind10M",1,12,135.00,24,28,0,0,0,0,0,,"backing",0,"by midday",,3,
"3Oct2001_15.prn","4","wind10M",2,12,202.50,24,28,0,0,0,0,0,,"veering",0,"early afternoon","then",9,
"3Oct2001_15.prn","4","wind10M",3,24,202.50,18,22,0,0,0,0,0,,"easing",0,"later","and",14,
"3Sep2000_03.prn","2","wind10M",0,6,0.00,14,18,0,0,0,0,0,,,0,,,0,
"3Sep2000_03.prn","2","wind10M",1,18,0.00,0,10,0,0,0,0,0,,"easing",0,"by evening",,3,
"3Sep2000_03.prn","2","wind10M",2,24,315.00,0,10,0,0,0,0,0,,"backing",0,"later","and",9,
"3Sep2000_03.prn","3","wind10M",0,0,315.00,0,10,0,0,0,0,0,,,0,,,0,
"3Sep2000_03.prn","3","wind10M",1,12,225.00,0,10,0,0,0,0,0,,"backing",0,"by afternoon",,4,
"3Sep2000_03.prn","3","wind10M",2,24,180.00,14,18,0,0,0,0,0,,"backing and rising",0,"later in evening","then",8,
"3Sep2000_03.prn","4","wind10M",0,0,168.75,14,18,0,0,0,0,0,,,0,,,0,
"3Sep2000_03.prn","4","wind10M",1,18,247.50,6,12,0,0,0,0,0,,"veering",0,"by evening",,4,
"3Sep2000_15.prn","2","wind10M",0,15,337.50,8,12,0,0,0,0,0,,,0,,,0,
"3Sep2000_15.prn","2","wind10M",1,6,292.50,0,10,0,0,0,0,0,,"backing and easing",0,,,4,
"3Sep2000_15.prn","3","wind10M",0,6,292.50,0,10,0,0,0,0,0,,,0,,,0,
"3Sep2000_15.prn","3","wind10M",1,24,180.00,12,18,0,0,0,0,0,,"backing and rising",0,"later",,5,
"3Sep2000_15.prn","4","wind10M",0,0,180.00,12,18,0,0,0,0,0,,,0,,,0,
"3Sep2000_15.prn","4","wind10M",1,3,180.00,15,20,0,0,1,0,0,,,0,"soon",,3,
"3Sep2000_15.prn","4","wind10M",2,15,225.00,8,12,0,0,0,0,0,,"veering",0,"in afternoon",".",9,
"3Sep2001_03.prn","2","wind10M",0,6,22.50,10,14,0,0,0,0,0,,,0,,,0,
"3Sep2001_03.prn","2","wind10M",1,15,22.50,24,28,0,0,0,1,0,,"increasing",0,"by mid afternoon",,3,36
"3Sep2001_03.prn","3","wind10M",0,0,11.25,22,26,0,0,0,1,0,,,0,,,0,34
"3Sep2001_03.prn","3","wind10M",1,18,270.00,6,10,0,0,0,0,0,,"backing",0,"by late afternoon",,6,
"3Sep2001_03.prn","3","wind10M",2,24,202.50,14,18,0,0,0,0,0,,"backing",1,"by late evening","then",13,
"3Sep2001_03.prn","4","wind10M",0,0,202.50,14,18,0,0,0,0,0,,,0,,,0,
"3Sep2001_03.prn","4","wind10M",1,3,225.00,18,22,0,0,0,0,0,,,0,"soon",,3,
"3Sep2001_03.prn","4","wind10M",2,9,247.50,14,18,0,0,0,0,0,,"veering",0,"mid morning","then",7,
"3Sep2001_03.prn","4","wind10M",3,15,247.50,20,24,0,0,0,1,0,,"increasing",0,"by mid afternoon","before",14,32
"3Sep2001_13.prn","3","wind10M",0,6,0.00,18,22,0,0,0,0,0,,,0,,,0,
"3Sep2001_13.prn","3","wind10M",1,18,292.50,0,10,0,0,0,0,0,,"backing",0,"by evening",,3,
"3Sep2001_13.prn","3","wind10M",2,24,225.00,0,10,0,0,0,0,0,,"backing",1,"later",".",11,
"3Sep2001_13.prn","4","wind10M",0,0,225.00,0,10,0,0,0,0,0,,,0,,,0,
"3Sep2001_13.prn","4","wind10M",1,3,202.50,18,22,0,0,0,0,0,,,0,"soon",,4,
"3Sep2001_13.prn","4","wind10M",2,12,202.50,18,22,0,0,0,0,0,,,0,"late morning","then",9,
"3Sep2001_13.prn","4","wind10M",3,-99,270.00,12,18,0,0,0,0,0,,"veering",0,,,12,
"3Sep2001_13.prn","4","wind10M",4,24,270.00,18,22,0,0,0,0,0,,"becoming",0,"later",".",16,
"3Sep2001_17.prn","3","wind10M",0,6,0.00,18,22,0,0,0,0,0,,,0,,,0,
"3Sep2001_17.prn","3","wind10M",1,18,292.50,0,10,0,0,0,0,0,,"backing",0,"by evening",,3,
"3Sep2001_17.prn","3","wind10M",2,24,225.00,0,10,0,0,0,0,0,,"backing",1,"later",".",11,
"3Sep2001_17.prn","4","wind10M",0,0,225.00,0,10,0,0,0,0,0,,,0,,,0,
"3Sep2001_17.prn","4","wind10M",1,3,202.50,18,22,0,0,0,0,0,,,0,"soon",,4,
"3Sep2001_17.prn","4","wind10M",2,12,202.50,18,22,0,0,0,0,0,,,0,"late morning","then",9,
"3Sep2001_17.prn","4","wind10M",3,-99,270.00,12,18,0,0,0,0,0,,"veering",0,,,12,
"3Sep2001_17.prn","4","wind10M",4,24,270.00,18,22,0,0,0,0,0,,"becoming",0,"later",".",16,
"4Apr2001_03.prn","2","wind10M",0,6,202.50,28,32,0,0,0,1,0,,,0,,,0,42
"4Apr2001_03.prn","2","wind10M",1,24,202.50,12,18,0,0,0,0,0,"steadily","falling",0,,,8,
"4Apr2001_03.prn","3","wind10M",0,0,202.50,12,18,0,0,0,0,0,,,0,,,0,
"4Apr2001_03.prn","3","wind10M",1,12,270.00,22,28,0,0,0,1,0,,"veering",0,"by afternoon",,4,40
"4Apr2001_03.prn","3","wind10M",2,24,270.00,18,22,0,0,0,0,0,,"easing",0,"later",".",13,
"4Apr2001_03.prn","4","wind10M",0,0,270.00,18,22,0,0,0,0,0,,,0,,,0,
"4Apr2001_03.prn","4","wind10M",1,24,45.00,0,10,0,0,0,0,0,,"easing and veering",0,,,3,
"4Apr2001_16.prn","2","wind10M",0,15,180.00,26,30,0,0,0,0,0,,,0,,,0,
"4Apr2001_16.prn","2","wind10M",1,21,202.50,14,18,0,0,0,0,0,,"decreasing and veering",0,"evening",,3,
"4Apr2001_16.prn","3","wind10M",0,6,202.50,14,18,0,0,0,0,0,,,0,,,0,
"4Apr2001_16.prn","3","wind10M",1,12,270.00,22,26,0,0,0,1,0,,"veering",0,"by afternoon",,3,36
"4Apr2001_16.prn","3","wind10M",2,21,247.50,16,20,0,0,0,0,0,,"backing and easing",0,"in evening",",",11,
"4Apr2001_16.prn","4","wind10M",0,0,247.50,16,20,0,0,0,0,0,,,0,,,0,
"4Apr2001_16.prn","4","wind10M",1,9,202.50,5,10,0,0,0,0,0,,"backing",0,"in morning",,3,
"4Apr2001_16.prn","4","wind10M",2,18,0.00,5,10,0,0,0,0,0,,"veering",0,"by evening",",",10,
"4Apr2001_16.prn","4","wind10M",3,24,0.00,22,26,0,0,0,0,0,,"rising",0,,"then",14,
"4Apr2002_01.prn","3","wind10M",0,0,157.50,12,18,0,0,0,0,0,,,0,,,0,
"4Apr2002_01.prn","3","wind10M",1,24,180.00,10,15,0,0,0,0,0,,"veering",0,"later",,4,
"4Apr2002_01.prn","4","wind10M",0,0,180.00,10,15,0,0,0,0,0,,,0,,,0,
"4Apr2002_01.prn","4","wind10M",1,24,315.00,0,10,0,0,0,0,0,,"falling and veering",0,,,3,
"4Apr2002_14.prn","2","wind10M",0,15,157.50,22,26,0,0,0,0,0,,,0,,,0,
"4Apr2002_14.prn","2","wind10M",1,21,157.50,14,18,0,0,0,0,0,"steadily","decreasing",0,"evening",,3,
"4Apr2002_14.prn","3","wind10M",0,6,157.50,14,18,0,0,0,0,0,,,0,,,0,
"4Apr2002_14.prn","3","wind10M",1,9,157.50,18,22,0,0,0,0,0,,"rising",0,"in morning",,3,
"4Apr2002_14.prn","3","wind10M",2,18,180.00,10,14,0,0,0,0,0,,"decreasing",0,"by early evening","then",9,
"4Apr2002_14.prn","4","wind10M",0,0,180.00,10,14,0,0,0,0,0,,,0,,,0,
"4Apr2002_14.prn","4","wind10M",1,12,292.50,5,10,0,0,0,0,0,,"veering",0,"by midday",,3,
"4Aug2000_02.prn","2","wind10M",0,6,225.00,14,18,0,0,0,0,0,,,0,,,0,
"4Aug2000_02.prn","2","wind10M",1,9,247.50,18,22,0,0,0,0,0,"gradually","veering",0,"soon",,3,
"4Aug2000_02.prn","2","wind10M",2,18,247.50,14,18,0,0,0,0,0,,"easing",0,"by evening",,10,
"4Aug2000_02.prn","3","wind10M",0,0,236.25,14,18,0,0,0,0,0,,,0,,,0,
"4Aug2000_02.prn","3","wind10M",1,3,236.25,10,14,0,0,1,0,0,,,0,"soon",,4,
"4Aug2000_02.prn","4","wind10M",0,0,270.00,14,18,0,0,0,0,0,,,0,,,0,
"4Aug2000_02.prn","4","wind10M",1,12,270.00,8,12,0,0,0,0,0,,"decreasing",0,"by midday",,3,
"4Aug2000_13.prn","2","wind10M",0,15,225.00,18,22,0,0,0,0,0,,,0,,,0,
"4Aug2000_13.prn","2","wind10M",1,18,247.50,10,15,0,0,0,0,0,,"veering and easing",0,"soon",,3,
"4Aug2000_13.prn","3","wind10M",0,6,247.50,10,15,0,0,0,0,0,,,0,,,0,
"4Aug2000_13.prn","3","wind10M",1,-99,247.50,15,18,0,0,1,0,0,,"increasing",0,,,4,
"4Aug2000_13.prn","4","wind10M",0,0,247.50,10,15,0,0,0,0,0,,,0,,,0,
"4Aug2000_13.prn","4","wind10M",1,24,281.25,6,10,0,0,0,0,0,,"veering",0,,,4,
"4Aug2001_01.prn","2","wind10M",0,6,270.00,8,12,0,0,0,0,0,,,0,,,0,
"4Aug2001_01.prn","2","wind10M",1,24,202.50,8,12,0,0,0,0,0,"gradually","backing",0,,,3,
"4Aug2001_01.prn","3","wind10M",0,0,202.50,8,12,0,0,0,0,0,,,0,,,0,
"4Aug2001_01.prn","3","wind10M",1,6,202.50,0,8,0,0,0,0,0,,"decreasing",0,"soon",,3,
"4Aug2001_01.prn","3","wind10M",2,24,-99.00,0,8,0,0,0,0,0,,"becoming",0,"later",",",8,
"4Aug2001_01.prn","4","wind10M",0,0,-99.00,0,8,0,0,0,0,0,,,0,,,0,
"4Aug2001_01.prn","4","wind10M",1,15,22.50,6,10,0,0,0,0,0,,"freshening",0,"by after noon",,4,
"4Aug2001_01.prn","4","wind10M",2,24,0.00,10,15,0,0,0,0,0,,"backing",0,"later",",",11,
"4Aug2001_13.prn","2","wind10M",0,15,202.50,8,12,0,0,0,0,0,,,0,,,0,
"4Aug2001_13.prn","2","wind10M",1,6,202.50,0,10,0,0,0,0,0,,"easing",0,"later",,4,
"4Aug2001_13.prn","3","wind10M",0,6,202.50,0,10,0,0,0,0,0,,,0,,,0,
"4Aug2001_13.prn","3","wind10M",1,24,157.50,0,10,0,0,0,0,0,,"backing",0,"later",,5,
"4Aug2001_13.prn","4","wind10M",0,0,157.50,0,10,0,0,0,0,0,,,0,,,0,
"4Aug2001_13.prn","4","wind10M",1,9,45.00,0,10,0,0,0,0,0,,"backing",0,"during morning",,5,
"4Aug2001_13.prn","4","wind10M",2,24,22.50,0,10,0,0,0,0,0,,"backing",1,"later","and",10,
"4Dec2000_02.prn","2","wind10M",0,6,180.00,26,32,0,0,0,0,0,,,0,,,0,
"4Dec2000_02.prn","2","wind10M",1,12,157.50,30,35,0,0,0,0,0,,"backing",0,"by afternoon",,3,
"4Dec2000_02.prn","2","wind10M",2,21,157.50,35,40,0,0,0,1,0,,"increasing",0,"by mid evening",",",9,50
"4Dec2000_02.prn","3","wind10M",0,0,180.00,35,40,0,0,0,1,0,,,0,,,0,50
"4Dec2000_02.prn","3","wind10M",1,6,202.50,30,35,0,0,0,0,0,,"veering",0,"soon",,5,
