"id","filename","section","field","ftext"
1082947037,"22Mar2002_13.prn","2","visibility","OVER 10 REDUCED TO 4-6 IN SHOWERS"
1082947038,"22Mar2002_13.prn","2","temperature","3-5"
1082947039,"22Mar2002_13.prn","2","cloud","3-5 CUSC 1500-1800 BECOMING 5-7 CU 1000-1200 IN SHOWERS"
1082947040,"22Mar2002_13.prn","2","lightning","40 PERCENT"
1082947041,"22Mar2002_13.prn","3","wind10M","NNE-NE  8-12 SOON EASING  8 OR LESS, INCREASING SE-S 18-22 DURING THE EVENING"
1082947042,"22Mar2002_13.prn","3","wind50M","NNE-NE 10-15 SOON EASING 10 OR LESS, INCREASING SE-S 22-28 DURING THE EVENING"
1082947043,"22Mar2002_13.prn","3","waveSigHeight","AROUND 2.0 FALLING AROUND 1.5 FOR A TIME IN CONFUSED SEA/DECAYING SWELL, RISING 1.5-2.0 LATER"
1082947044,"22Mar2002_13.prn","3","waveMaxHeight","AROUND 3.0 FALLING AROUND 2.5 FOR A TIME IN CONFUSED SEA/DECAYING SWELL, RISING 2.5-3.0 LATER"
1082947045,"22Mar2002_13.prn","3","weather","ISOLATED SHOWERS SOON DYING OUT"
1082947046,"22Mar2002_13.prn","3","visibility","GOOD"
1082947047,"22Mar2002_13.prn","4","wind10M","S-SE 18-22 GRADUALLY INCREASING 30-35 GUSTS 45"
1082947048,"22Mar2002_13.prn","4","wind50M","S-SE 22-28 GRADUALLY INCREASING 38-45 GUSTS 55"
1082947049,"22Mar2002_13.prn","4","waveSigHeight","1.5-2.0 GRADUALLY RISING AROUND 6.0"
1082947050,"22Mar2002_13.prn","4","waveMaxHeight","2.5-3.0 GRADUALLY RISING AROUND 9.5"
1082947051,"22Mar2002_13.prn","4","weather","BECOMING CLOUDY TO OVERACST AND MISTY"
1082947052,"22Mar2002_13.prn","5A","wind10M","S-SE 30-35 GUSTS 45 GRADUALLY EASING 22-28, VEERING SW-W 12-15 MONDAY EVENING, BACKING SW-S 28-32 DURING TUESDAY"
1082947053,"22Mar2002_13.prn","5A","waveSigHeight","AROUND 6.0 FALLING AROUND 3.0 FOR A TIME OVERNIGHT, RISING 4.5-5.0 DURING TUESDAY"
1082947054,"23Feb2002_03.prn","2","wind10M","N-NW 22-28 INCREASING GRADUALLY 28-32 GUSTS 45"
1082947055,"23Feb2002_03.prn","2","wind50M","N-NW 28-35 INCREASING GRADUALLY 35-40 GUSTS 55"
1082947056,"23Feb2002_03.prn","2","waveSigHeight","5.0-5.5 GRADUALLY RISING 6.0--7.0"
1082947057,"23Feb2002_03.prn","2","waveMaxHeight","8.0-9.0 GRADUALLY RISING 9.5-11.0"
1082947058,"23Feb2002_03.prn","2","wavePeriod","9-14"
1082947059,"23Feb2002_03.prn","2","weather","SCATTERED WINTRY SHOWERS"
1082947060,"23Feb2002_03.prn","2","visibility","OVER 10 REDUCED TO 2-4 IN SHOWERS"
1082947061,"23Feb2002_03.prn","2","temperature","1-3 FALLING ZERO TO MINUS 1 IN SHOWERS"
1082947062,"23Feb2002_03.prn","2","cloud","2-4 CUSC 1600-2000 BECOMING 5-7 CUCB 600-800 IN SHOWERS"
1082947063,"23Feb2002_03.prn","2","lightning","40 PERCENT RISING 60 IN SHOWERS"
1082947064,"23Feb2002_03.prn","3","wind10M","N-NW 28-32 GUSTS 45 EASING AND BACKING NW-W 20-25 EARLY AFTERNOON"
1082947065,"23Feb2002_03.prn","3","wind50M","N-NW 35-40 GUSTS 55 EASING AND BACKING NW-W 25-30 EARLY AFTERNOON"
1082947066,"23Feb2002_03.prn","3","waveSigHeight","6.0--7.0 RISING  7.0--8.0 FOR A TIME"
1082947067,"23Feb2002_03.prn","3","waveMaxHeight","9.5-11.0 RISING 11.0-13.0 FOR A TIME"
1082947068,"23Feb2002_03.prn","3","weather","WINTRY SHOWERS"
1082947069,"23Feb2002_03.prn","3","visibility","GOOD EXCEPT IN SHOWERS"
1082947070,"23Feb2002_03.prn","4","wind10M","NW-W 20-25 SOON EASING W-SW  8 OR LESS, BACKING E-NE 25-30 EARLY AFTERNOON"
1082947071,"23Feb2002_03.prn","4","wind50M","NW-W 25-30 SOON EASING W-SW 10 OR LESS, BACKING E-NE 30-38 EARLY AFTERNOON"
1082947072,"23Feb2002_03.prn","4","waveSigHeight","6.0--7.0 GRADUALLY FALLING AROUND 5.0"
1082947073,"23Feb2002_03.prn","4","waveMaxHeight","9.5-11.0 GRADUALLY FALLING AROUND 8.0"
1082947074,"23Feb2002_03.prn","4","weather","SHOWERS DYING OUT, BECOMING OVERCAST AND MISTY WITH RAIN BY AFTERNOON"
1082947075,"23Feb2002_03.prn","5A","wind10M","E-NE 25-30 EASING AND BACKING NE-N 12-18 TUESDAY, EASING NE-E  8-12 LATER"
1082947076,"23Feb2002_03.prn","5A","waveSigHeight","AROUND 5.0 GRADUALLY FALLING AROUND 3.5"
1082947077,"23Feb2002_14.prn","2","windconf","HIGH"
1082947078,"23Feb2002_14.prn","2","wind10M","NNW 22-26 INCREASING NW 28-32 GUSTS 45 THIS EVENING"
1082947079,"23Feb2002_14.prn","2","wind50M","NNW 27-33 INCREASING NW 35-40 GUSTS 55 THIS EVENING"
1082947080,"23Feb2002_14.prn","2","waveconf","HIGH"
1082947081,"23Feb2002_14.prn","2","waveSigHeight","5.0-5.5 RISING 6.5-7.0 BY MORNING"
1082947082,"23Feb2002_14.prn","2","waveMaxHeight","8.0-9.0 RISING 10.5-11.0 BY MORNING"
1082947083,"23Feb2002_14.prn","2","wavePeriod","SEA: 5-6 RISING 7-8 SWELL: 13-14"
1082947084,"23Feb2002_14.prn","2","weather","OCCASIONAL WINTRY SHOWERS, SQUALLY AT TIMES"
1082947085,"23Feb2002_14.prn","2","visibility","OVER 10 BUT 2 OR LESS IN SHOWERS"
1082947086,"23Feb2002_14.prn","2","temperature","PS 2-4 FALLING ZERO TO MINUS 2 IN SHOWERS"
1082947087,"23Feb2002_14.prn","2","cloud","2-5 CU SC 2000-4000 WITH 5-8 CU CB 600-1200 IN SHOWERS"
1082947088,"23Feb2002_14.prn","2","lightning","LOW (20-30 PERCENT) BUT MODERATE/HIGH (60-80 PERCENT) IN/NEAR SHOWERS"
1082947089,"23Feb2002_14.prn","3","wind10M","NW 28-32 GUSTS 45 EASING 26-30 BY MIDDAY, BACKING WNW 32-36 GUSTS 48 BY EARLY EVENING, THEN DECREASING 24-28 BY MIDNIGHT"
1082947090,"23Feb2002_14.prn","3","wind50M","NW 35-40 GUSTS 55 EASING 32-38 BY MIDDAY, BACKING WNW 40-45 GUSTS 55 BY EARLY EVENING, THEN DECREASING 30-35 BY MIDNIGHT"
1082947091,"23Feb2002_14.prn","3","waveSigHeight","6.5-7.0 RISING 7.0-7.5 BY LATE AFTERNOON, FALLING MAINLY NEAR 7.0 LATER"
1082947092,"23Feb2002_14.prn","3","waveMaxHeight","10.5-11.0 RISING 11.0-12.0 BY LATE AFTERNOON, FALLING MAINLY NEAR 11.0 LATER"
1082947093,"23Feb2002_14.prn","3","weather","WINTRY SHOWERS, HEAVY AND PROLONGED LATER"
1082947094,"23Feb2002_14.prn","3","visibility","GOOD BUT POOR IN SHOWERS"
1082947095,"23Feb2002_14.prn","4","wind10M","WNW 24-28 BACKING ESE 08-12 BY AFTERNOON, THEN INCREASING E'LY 20-24 LATER"
1082947096,"23Feb2002_14.prn","4","wind50M","WNW 30-35 BACKING ESE 10-15 BY AFTERNOON, THEN INCREASING E'LY 25-30 LATER"
1082947097,"23Feb2002_14.prn","4","waveSigHeight","AROUND 7.0 FALLING 5.0-5.5 BY END OF PERIOD"
1082947098,"23Feb2002_14.prn","4","waveMaxHeight","AROUND 11.0 FALLING 8.0-9.0 BY END OF PERIOD"
1082947099,"23Feb2002_14.prn","4","weather","WINTRY SHOWERS DYING OUT DURING THE AFTERNOON."
1082947100,"23Feb2002_14.prn","5","wind10M","E'LY 20-24 BACKING NW 22-28 BY LATE TUESDAY, AND N'LY 34-38 BY LATE WEDNESDAY"
1082947101,"23Feb2002_14.prn","5","waveSigHeight","5.0-5.5 FALLING NEAR 4.0 BY LATE TUESDAY, THEN RISING AROUND 6.0 BY LATE WEDNESDAY"
1082947102,"23Jan2002_02.prn","2","wind10M","N 16-20 GUSTS 30, SOON EASING N-NE 6-12, INCREASING NE-E 15-20 DURING THE EVENING"
1082947103,"23Jan2002_02.prn","2","wind50M","N 20-25 GUSTS 38, SOON EASING N-NE 8-15, INCREASING NE-E 18-25 DURING THE EVENING"
1082947104,"23Jan2002_02.prn","2","waveSigHeight","3.0-3.5 FALLING 2.5-3.0"
1082947105,"23Jan2002_02.prn","2","waveMaxHeight","5.0-5.5 FALLING 4.0-5.0"
1082947106,"23Jan2002_02.prn","2","wavePeriod","7-10"
1082947107,"23Jan2002_02.prn","2","weather","SCATTERED SHOWERS, WINTRY AT TIMES"
1082947108,"23Jan2002_02.prn","2","visibility","OVER 10 REDUCED TO 2-4 IN SHOWERS"
1082947109,"23Jan2002_02.prn","2","temperature","3-5 FALLING 1-3 IN SHOWERS"
1082947110,"23Jan2002_02.prn","2","cloud","2-4 CUSC 1200-3000 BECOMING 5-7 CUCB 800-1200 IN SHOWERS"
1082947111,"23Jan2002_02.prn","2","lightning","20-40 PERCENT RISING 60 IN SHOWERS"
1082947112,"23Jan2002_02.prn","3","wind10M","NE-E 15-20 SOON BACKING N 25-30 GUSTS 42, BACKING NW LATER"
1082947113,"23Jan2002_02.prn","3","wind50M","NE-E 18-25 SOON BACKING N 30-38 GUSTS 52, BACKING NW LATER"
1082947114,"23Jan2002_02.prn","3","waveSigHeight","2.5-3.0 GRADUALLY RISING AROUND 4.0"
1082947115,"23Jan2002_02.prn","3","waveMaxHeight","4.0-5.0 GRADUALLY RISING AROUND 6.5"
1082947116,"23Jan2002_02.prn","3","weather","SCATTERED WINTRY SHOWERS"
1082947117,"23Jan2002_02.prn","3","visibility","GOOD EXCEPT IN SHOWERS"
1082947118,"23Jan2002_02.prn","4","wind10M","NW 25-30 BACKING NW-W  8 OR LESS, INCREASING E-NE 18-22 LATER"
1082947119,"23Jan2002_02.prn","4","wind50M","NW 30-38 BACKING NW-W 10 OR LESS, INCREASING E-NE 22-28 LATER"
1082947120,"23Jan2002_02.prn","4","waveSigHeight","AROUND 4.0 FALLING 3.5-4.0"
1082947121,"23Jan2002_02.prn","4","waveMaxHeight","AROUND 6.5 FALLING 5.5-6.5"
1082947122,"23Jan2002_02.prn","4","weather","WINTRY SHOWERS DYING OUT"
1082947123,"23Jan2002_02.prn","5A","wind10M","E-NE 18-22 BACKING AND EASING NW 10-15 SATURDAY, BECOMING VARIABLE  8 OR LESS THEN INCREASING E-NE 20-25 LATER"
1082947124,"23Jan2002_02.prn","5A","waveSigHeight","3.5-4.0 FALLING 2.0-2.5"
1082947125,"23Jan2002_14.prn","2","windconf","HIGH"
1082947126,"23Jan2002_14.prn","2","wind10M","VARIABLE LESS THAN 10 BECOMING ENE 18-22 BY LATE EVENING, BACKING NNE 26-30 GUSTS 40 AFTER MIDNIGHT"
1082947127,"23Jan2002_14.prn","2","wind50M","VARIABLE LESS THAN 12 BECOMING ENE 23-28 BY LATE EVENING, BACKING NNE 33-38 GUSTS 50 AFTER MIDNIGHT"
1082947128,"23Jan2002_14.prn","2","waveconf","HIGH"
1082947129,"23Jan2002_14.prn","2","waveSigHeight","2.5-3.0 RISING 3.0-3.5 LATER"
1082947130,"23Jan2002_14.prn","2","waveMaxHeight","4.0-5.0 RISING 5.0-5.5 LATER"
1082947131,"23Jan2002_14.prn","2","wavePeriod","6-8"
1082947132,"23Jan2002_14.prn","2","weather","SCATTERED WINTRY SHOWERS"
1082947133,"23Jan2002_14.prn","2","visibility","OVER 10 FALLING 2 OR LESS IN SHOWERS"
1082947134,"23Jan2002_14.prn","2","temperature","2-4 FALLING 0 IN SHOWERS"
1082947135,"23Jan2002_14.prn","2","cloud","4-7 CU/SC 2000-3000 WITH 7-8 CU/CB 1000 IN SHOWERS"
1082947136,"23Jan2002_14.prn","2","lightning","HIGH (70 PER CENT) IN SHOWERS"
1082947137,"23Jan2002_14.prn","3","wind10M","NNE 26-30 GUSTS 40 GRADUALLY BACKING NW"
1082947138,"23Jan2002_14.prn","3","wind50M","NNE 33-38 GUSTS 50 GRADUALLY BACKING NW"
1082947139,"23Jan2002_14.prn","3","waveSigHeight","3.0-3.5 RISING 4.0-5.0"
1082947140,"23Jan2002_14.prn","3","waveMaxHeight","5.0-5.5 RISING 6.5-8.0"
1082947141,"23Jan2002_14.prn","3","weather","SCATTERED WINTRY SHOWERS"
1082947142,"23Jan2002_14.prn","3","visibility","GOOD BUT POOR IN SHOWERS"
1082947143,"23Jan2002_14.prn","4","wind10M","NW 26-30 GUSTS 40 DECREASING 5-10 BY EVENING THEN BECOMING E'LY LATER"
1082947144,"23Jan2002_14.prn","4","wind50M","NW 33-38 GUSTS 50 DECREASING 6-12 BY EVENING THEN BECOMING E'LY LATER"
1082947145,"23Jan2002_14.prn","4","waveSigHeight","4.0-5.0 FALLING 3.5-4.0 LATER"
1082947146,"23Jan2002_14.prn","4","waveMaxHeight","6.5-8.0 FALLING 5.5-6.5 LATER"
1082947147,"23Jan2002_14.prn","4","weather","WINTRY SHOWERS DYING OUT LATER"
1082947148,"23Jan2002_14.prn","5","wind10M","E-ESE 5-10 RISING 16-20 SATURDAY EVENING, VEERING SSE 10-14 LATER ON SUNDAY"
1082947149,"23Jan2002_14.prn","5","waveSigHeight","3.5-4.0 FALLING 2.5-3.0 BY EARLY SUNDAY"
1082947150,"23Mar2002_03.prn","2","wind10M","ENE 10-14 VEERING SE 06-10 BY MIDDAY THEN VEERING SSE-S'LY 22-26 BY LATE EVENING"
1082947151,"23Mar2002_03.prn","2","wind50M","ENE 14-18 VEERING SE 10-14 BY MIDDAY THEN VEERING SSE-S'LY 28-32 BY LATE EVENING"
1082947152,"23Mar2002_03.prn","2","waveSigHeight","AROUND 2.0 FALLING 1.5-2.0 FOR A TIME"
1082947153,"23Mar2002_03.prn","2","waveMaxHeight","AROUND 3.0 FALLING 2.5-3.0 FOR A TIME"
1082947154,"23Mar2002_03.prn","2","wavePeriod","SEAS: 05-06. SWELL: 08"
1082947155,"23Mar2002_03.prn","2","weather","FAIR"
1082947156,"23Mar2002_03.prn","2","visibility","10+"
1082947157,"23Mar2002_03.prn","2","temperature","04-06"
1082947158,"23Mar2002_03.prn","2","cloud","3-5 SC 2500-4000"
1082947159,"23Mar2002_03.prn","2","lightning","NIL."
1082947160,"23Mar2002_03.prn","3","wind10M","S'LY 22-26 INCREASING 34-38 GUSTS 46 BY MIDDAY THEN EASING 28-32 GUSTS 40 BY LATE EVENING"
1082947161,"23Mar2002_03.prn","3","wind50M","S'LY 28-32 INCREASING 43-48 GUSTS 56 BY MIDDAY THEN EASING 35-40 GUSTS 48 BY LATE EVENING"
1082947162,"23Mar2002_03.prn","3","waveSigHeight","AROUND 2.0 RISING 5.0-6.0 BY MIDDAY"
1082947163,"23Mar2002_03.prn","3","waveMaxHeight","AROUND 3.0 RISING 8.0-10.0 BY MIDDAY"
1082947164,"23Mar2002_03.prn","3","weather","FAIR BECOMING OVERCAST/MIST WITH RAIN IN THE EVENING"
1082947165,"23Mar2002_03.prn","3","visibility","GOOD FALLING MODERATE IN THE EVENING"
1082947166,"23Mar2002_03.prn","4","wind10M","S-SSW 28-32 GUSTS 40 VEERING WSW 20-24 GUSTS 32 BY LATE AFTERNOON"
1082947167,"23Mar2002_03.prn","4","wind50M","S-SSW 35-40 GUSTS 48 VEERING WSW 26-30 GUSTS 38 BY LATE AFTERNOON"
1082947168,"23Mar2002_03.prn","4","waveSigHeight","5.0-5.5 FALLING 3.0-3.5 BY LATE AFTERNOON, LATER RISING 3.5-4.0"
1082947169,"23Mar2002_03.prn","4","waveMaxHeight","8.0-9.0 FALLING 5.0-5.5 BY LATE AFTERNOON, LATER RISING 5.5-6.5"
1082947170,"23Mar2002_03.prn","4","weather","OVERCAST/MISTY WITH RAIN SOON BREAKING PARTLY CLOUDY/CLOUDY FOR A TIME THEN AGAIN OVERCAST/MISTY WITH RAIN BY MID MORNING BEFORE AGAIN TURNING SHOWERY MID AFTERNOON ONWARDS"
1082947171,"23Mar2002_03.prn","5A","wind10M","WSW 20-24 BACKING SW 38-42 GUSTS 55 BY MIDDAY TUES. THEN DECREASING SSW 28-32 GUSTS 40 BY MIDDAY WED. BEFORE INCREASING SSW 32-36 GUSTS 45 BY LATE WED."
1082947172,"23Mar2002_03.prn","5A","waveSigHeight","3.5-4.0 RISING AROUND 7.0 BY LATE TUESDAY AFTERNOON THEN FALLING 5.0-6.0 BY WEDNESDAY AFTERNOON"
1082947173,"23Mar2002_03.prn","5B","wind10M","SSW 32-36 GUSTS 45 EASING SSW-SW 10-14 LATER FRIDAY MORNING THEN VEERING WSW'LY."
1082947174,"23Mar2002_03.prn","5B","waveSigHeight","5.0-6.0 FALLING AROUND 3.0 BY LATE THURSDAY EVENING AND 2.0-2.5 BY FRIDAY EVENING"
1082947175,"23Mar2002_13.prn","2","wind10M","SE 10-15 INCREASING GRADUALLY SE-S 30-35 OVERNIGHT"
1082947176,"23Mar2002_13.prn","2","wind50M","SE 12-18 INCREASING GRADUALLY SE-S 38-45 OVERNIGHT"
1082947177,"23Mar2002_13.prn","2","waveSigHeight","AROUND 1.5 CONFUSED SEA/DECAYING N SWELL, RISING 3.5-4.0 OVERNIGHT"
1082947178,"23Mar2002_13.prn","2","waveMaxHeight","AROUND 2.5 CONFUSED SEA/DECAYING N SWELL, RISING 5.5-6.5 OVERNIGHT"
1082947179,"23Mar2002_13.prn","2","wavePeriod","6-9"
1082947180,"23Mar2002_13.prn","2","weather","PARTLY CLOUDY TO CLOUDY BECOMING CLOUDY TO OVERACST WITH SOME RAIN/MIST AT TIMES"
1082947181,"23Mar2002_13.prn","2","visibility","OVER 10 FALLING 4-6 OCCASIONALLY 2-4"
1082947182,"23Mar2002_13.prn","2","temperature","5-6 RISING 6-8"
1082947183,"23Mar2002_13.prn","2","cloud","3-6 CUSC 1500-2500 BECOMING 6-8 STS 600-1200 PATCHY ST 400-600 AT TIMES"
1082947184,"23Mar2002_13.prn","2","lightning","NIL"
1082947185,"23Mar2002_13.prn","3","wind10M","S-SE 30-35 OCCASIONALLY 35-38, VEERING S-SW 22-28 LATER"
1082947186,"23Mar2002_13.prn","3","wind50M","S-SE 38-45 OCCASIONALLY 45-48, VEERING S-SW 28-35 LATER"
1082947187,"23Mar2002_13.prn","3","waveSigHeight","3.5-4.0 RISING AROUND 6.0, LATER FALLING 4.5-5.0"
1082947188,"23Mar2002_13.prn","3","waveMaxHeight","5.5-6.5 RISING AROUND 9.5, LATER FALLING 7.5-8.0"
1082947189,"23Mar2002_13.prn","3","weather","CLOUDY TO OVERCAST WITH RAIN/MIST"
1082947190,"23Mar2002_13.prn","3","visibility","MODEARTE OCCASIONALLY POOR"
1082947191,"23Mar2002_13.prn","4","wind10M","S-SW 22-28 EASING 15-20 FOR A TIME, VEERING W-NW 12-18 LATER"
1082947192,"23Mar2002_13.prn","4","wind50M","S-SW 28-35 EASING 18-25 FOR A TIME, VEERING W-NW 15-22 LATER"
1082947193,"23Mar2002_13.prn","4","waveSigHeight","4.5-5.0 FALLING 2.5-3.0"
1082947194,"23Mar2002_13.prn","4","waveMaxHeight","7.5-8.0 FALLING 4.0-5.0"
1082947195,"23Mar2002_13.prn","4","weather","CLOUDY TO OVERCAST WITH RAIN/SHOWERS AT TIMES, BREAKING PARTLY CLOUDY LATER"
1082947196,"23Mar2002_13.prn","5A","wind10M","W-NW 12-18 SOON EASING  8 OR LESS, BACKING SW-S 22-28 OVERNIGHT, INCREASING 28-32 DURING WEDNESDAY"
1082947197,"23Mar2002_13.prn","5A","waveSigHeight","2.5-3.0 FALLING AROUND 2.5 FOR A TIME, RISING AROUND 5.0 DURING WEDENSDAY"
1082947198,"24Feb2002_03.prn","2","wind10M","NW 30-35 GUSTS 48 EASING AND BACKING NW-W 22-28 LATER"
1082947199,"24Feb2002_03.prn","2","wind50M","NW 38-45 GUSTS 58 EASING AND BACKING NW-W 28-35 LATER"
1082947200,"24Feb2002_03.prn","2","waveSigHeight","6.5--7.5 FALLING 6.0--6.5 LATER"
1082947201,"24Feb2002_03.prn","2","waveMaxHeight","10.5-12.0 FALLING 9.5-10.5 LATER"
1082947202,"24Feb2002_03.prn","2","wavePeriod","10-14"
1082947203,"24Feb2002_03.prn","2","weather","SCATTERED WINTRY SHOWERS GRADUALLY DYING OUT LATER"
1082947204,"24Feb2002_03.prn","2","visibility","OVER 10 REDUCED TO 1-4 IN SHOWERS"
1082947205,"24Feb2002_03.prn","2","temperature","PLUS 1-3 FALLING ZERO TO MINUS 1 IN SHOWERS"
1082947206,"24Feb2002_03.prn","2","cloud","2-4 CUSC 1200-1600 BECOMING 5-7 CUCB 600-1000 IN SHOWERS LIGHTNING RISK ; 40 PERCENT RISING 60 IN SHOWERS"
1082947207,"24Feb2002_03.prn","3","wind10M","NW-W 22-28 BACKING W-SW  8 OR LESS DURING THE MORNING, BACKING AND INCREASING E-ENE 18-22 LATER"
1082947208,"24Feb2002_03.prn","3","wind50M","NW-W 28-35 BACKING W-SW 10 OR LESS DURING THE MORNING, BACKING AND INCREASING E-ENE 22-28 LATER"
1082947209,"24Feb2002_03.prn","3","waveSigHeight","6.0--6.5 FALLING 5.5-6.0 LATER"
1082947210,"24Feb2002_03.prn","3","waveMaxHeight","9.5-10.5 FALLING 9.0-9.5 LATER"
1082947211,"24Feb2002_03.prn","3","weather","SHOWERS DYING OUT"
1082947212,"24Feb2002_03.prn","3","visibility","MAINLY GOOD"
1082947213,"24Feb2002_03.prn","4","wind10M","E-ENE 18-22 BACKING NE-N, INCREASING 22-28 FOR A TIME"
1082947214,"24Feb2002_03.prn","4","wind50M","E-ENE 22-28 BACKING NE-N, INCREASING 28-35 FOR A TIME"
1082947215,"24Feb2002_03.prn","4","waveSigHeight","5.5-6.0 GRADUALLY FALLING 3.5-4.0"
1082947216,"24Feb2002_03.prn","4","waveMaxHeight","9.0-9.5 GRADUALLY FALLING 5.5-6.5"
1082947217,"24Feb2002_03.prn","4","weather","SCATTRED WINTRY SHOWERS DEVELOPING"
1082947218,"24Feb2002_03.prn","5A","wind10M","NE-N 18-22 EASING N-NE  8 OR LESS BY WEDNESDAY AFTERNOON, INCREASING NE-E 10-15 EARLY THURSDAY, BACKING NE-N 25-30 LATER"
1082947219,"24Feb2002_03.prn","5A","waveSigHeight","3.5-4.0"
1082947220,"24Feb2002_14.prn","2","windconf","HIGH"
1082947221,"24Feb2002_14.prn","2","wind10M","NW-WNW 30-35 INCREASING 36-40 GUSTS 50 BY EARLY EVENING, DECREASING 26-30 BY MIDNIGHT, AND NW 14-18 BY MORNING"
1082947222,"24Feb2002_14.prn","2","wind50M","NW-WNW 38-44 INCREASING 45-50 GUSTS 60 BY EARLY EVENING, DECREASING 32-38 BY MIDNIGHT, AND NW 17-22 BY MORNING"
1082947223,"24Feb2002_14.prn","2","waveconf","HIGH"
1082947224,"24Feb2002_14.prn","2","waveSigHeight","6.5-7.5 GRADUALLY FALLING 6.0-6.5 BY MORNING"
1082947225,"24Feb2002_14.prn","2","waveMaxHeight","10.5-12.0 GRADUALLY FALLING 9.5-10.5 BY MORNING"
1082947226,"24Feb2002_14.prn","2","wavePeriod","SEA: 8-10 FALLING 4-5 SWELL: 13-15"
1082947227,"24Feb2002_14.prn","2","weather","WINTRY SHOWERS, HEAVY AND PROLONGED AT TIMES"
1082947228,"24Feb2002_14.prn","2","visibility","OVER 10 BUT 2 OR LESS IN SHOWERS"
1082947229,"24Feb2002_14.prn","2","temperature","PS 1-3 BUT MINUS 2 IN SHOWERS"
1082947230,"24Feb2002_14.prn","2","cloud","4-7 CU SC 1500-3000 WITH 6-8 CU CB 500-1000 IN SHOWERS"
1082947231,"24Feb2002_14.prn","2","lightning","MODERATE/HIGH (60-70 PERCENT) IN/NEAR SHOWERS"
1082947232,"24Feb2002_14.prn","3","wind10M","NW 14-18 VEERING NE 08-12 BY MIDDAY, THEN INCREASING NE-E 30-35 GUSTS 48 BY END OF PERIOD"
1082947233,"24Feb2002_14.prn","3","wind50M","NW 17-22 VEERING NE 10-15 BY MIDDAY, THEN INCREASING NE-E 38-44 GUSTS 55 BY END OF PERIOD"
1082947234,"24Feb2002_14.prn","3","waveSigHeight","6.0-6.5 FALLING MAINLY NEAR 6.0 BY EVENING"
1082947235,"24Feb2002_14.prn","3","waveMaxHeight","9.5-10.5 FALLING MAINLY NEAR 9.5 BY EVENING"
1082947236,"24Feb2002_14.prn","3","weather","SHOWERS DYING OUT BY MIDDAY, BUT LATER CLOUDY/ OVERCAST WITH OUTBREAKS OF SLEET/SNOW"
1082947237,"24Feb2002_14.prn","3","visibility","GOOD, EXCEPT IN SHOWERS AT FIRST BECOMING POOR IN SLEET/SNOW LATER"
1082947238,"24Feb2002_14.prn","4","wind10M","NE-E 30-35 GUSTS 48 BACKING NNE BY MIDDAY, THEN DECREASING N'LY 20-25 BY END OF PERIOD"
1082947239,"24Feb2002_14.prn","4","wind50M","NE-E 38-44 GUSTS 55 BACKING NNE BY MIDDAY, THEN DECREASING N'LY 25-32 BY END OF PERIOD"
1082947240,"24Feb2002_14.prn","4","waveSigHeight","AROUND 6.0 FALLING 4.0-4.5 BY END OF PERIOD"
1082947241,"24Feb2002_14.prn","4","waveMaxHeight","AROUND 9.5 FALLING 6.5-7.0 BY END OF PERIOD"
1082947242,"24Feb2002_14.prn","4","weather","SLEET/SNOW CLEARING TO WINTRY SHOWERS"
1082947243,"24Feb2002_14.prn","5","wind10M","N'LY 20-25 VEERING E'LY 06-10 BY NOON WEDNESDAY, THEN BACKING NW 14-18 BY LATE WEDNESDAY, AND NNE 32-38 GUSTS 50 BY MIDDAY THURSDAY, DECREASING 28-32 BY LATE THURSDAY"
1082947244,"24Feb2002_14.prn","5","waveSigHeight","4.0-4.5 FALLING 4.0 SOON, RISING 4.0-4.5 BY MIDDAY WEDNESDAY AND AROUND 5.0 BY THURSDAY AFTERNOON"
1082947245,"24Jan2002_02.prn","2","wind10M","NE-N 26-32 GUSTS 45 BACKING NW"
1082947246,"24Jan2002_02.prn","2","wind50M","N-NE 32-40 GUSTS 55 BACKING SW"
1082947247,"24Jan2002_02.prn","2","waveSigHeight","3.0-3.5 RISING 4.5-5.0"
1082947248,"24Jan2002_02.prn","2","waveMaxHeight","5.0-5.5 RISING 7.5-8.0"
1082947249,"24Jan2002_02.prn","2","wavePeriod","8-11"
1082947250,"24Jan2002_02.prn","2","weather","SCATTERED WINTRY SHOWERS"
1082947251,"24Jan2002_02.prn","2","visibility","OVER 10 REDUCED TO 1-4 IN SHOWERS"
1082947252,"24Jan2002_02.prn","2","temperature","2-4 FALLING ZERO TO 1 IN SHOWERS"
1082947253,"24Jan2002_02.prn","2","cloud","3-5 CUSC 1500-2500 BECOMING 5-7 CUCB 800-1200 IN SHOWERS"
1082947254,"24Jan2002_02.prn","2","lightning","60 PERCENT"
1082947255,"24Jan2002_02.prn","3","wind10M","NW 26-32 EASING NE-E  8 OR LESS BY EVENING"
1082947256,"24Jan2002_02.prn","3","wind50M","NW 32-40 EASING NE-E 10 OR LESS BY EVENING"
1082947257,"24Jan2002_02.prn","3","waveSigHeight","4.5-5.0 FALLING AROUND 4.0"
1082947258,"24Jan2002_02.prn","3","waveMaxHeight","7.5-8.0 FALLING AROUND 6.5"
1082947259,"24Jan2002_02.prn","3","weather","WINTRY SHOWERS"
1082947260,"24Jan2002_02.prn","3","visibility","GOOD EXCEPT IN SHOWERS"
1082947261,"24Jan2002_02.prn","4","wind10M","NE-E  8 OR LESS INCREASING SE-S 10-15 LATER"
