"filename","ftime","timetext","winddir","windspeed","gust10m","gust50m","sigwave","waveperiod","swelldir","swellheight","swellperiod"
"6Oct2000_04.tab",6/10/2000 10:00:00,"06/09","NNW",14,17,21,2.70,4.30,"W",2.60,8
"6Oct2000_04.tab",6/10/2000 13:00:00,"06/12","NW",12,15,18,2.60,4.10,"W",2.50,7
"6Oct2000_04.tab",6/10/2000 16:00:00,"06/15","NNW",10,12,15,2.40,3.80,"W",2.30,7
"6Oct2000_04.tab",6/10/2000 19:00:00,"06/18","WSW",8,10,12,2.10,3.30,"W",2.00,8
"6Oct2000_04.tab",6/10/2000 22:00:00,"06/21","SW",5,6,7,1.80,2.90,"WNW",1.80,8
"6Oct2000_04.tab",7/10/2000 01:00:00,"07/00","SSW",3,3,4,1.70,2.70,"WNW",1.70,8
"6Oct2000_04.tab",7/10/2000 04:00:00,"07/03","SSW",6,7,9,1.70,2.70,"WNW",1.60,8
"6Oct2000_04.tab",7/10/2000 07:00:00,"07/06","SSW",9,11,14,1.50,2.40,"WNW",1.50,8
"6Oct2000_04.tab",7/10/2000 10:00:00,"07/09","SSW",14,17,21,1.40,2.20,"WNW",1.20,9
"6Oct2000_04.tab",7/10/2000 13:00:00,"07/12","SSW",20,25,31,1.60,2.60,"WSW",1.00,9
"6Oct2000_04.tab",7/10/2000 16:00:00,"07/15","SSW",23,28,35,1.80,2.90,"SW",0.90,8
"6Oct2000_04.tab",7/10/2000 19:00:00,"07/18","S",25,31,39,2.30,3.70,"SSW",1.40,10
"6Oct2000_04.tab",7/10/2000 22:00:00,"07/21","S",26,32,40,2.90,4.60,"SSW",2.00,11
"6Oct2000_04.tab",8/10/2000 01:00:00,"08/00","S",27,33,42,3.40,5.40,"SSW",2.20,11
"6Oct2000_04.tab",8/10/2000 04:00:00,"08/03","S",27,33,42,3.80,6.10,"SSW",2.40,10
"6Oct2000_04.tab",8/10/2000 07:00:00,"08/06","SSW",25,31,39,3.60,5.80,"SSW",2.60,11
"6Oct2000_04.tab",8/10/2000 10:00:00,"08/09","SW",24,30,37,3.40,5.40,"SSW",2.70,11
"6Oct2000_04.tab",8/10/2000 13:00:00,"08/12","SW",24,30,37,3.40,5.40,"SW",2.70,10
"6Oct2000_04.tab",8/10/2000 16:00:00,"08/15","SW",19,23,29,3.10,5.00,"SW",2.60,9
"6Oct2000_04.tab",8/10/2000 19:00:00,"08/18","SW",17,21,26,2.90,4.60,"SW",2.60,9
"6Oct2000_04.tab",8/10/2000 22:00:00,"08/21","SW",16,20,24,2.80,4.40,"WSW",2.50,9
"6Oct2000_04.tab",9/10/2000 01:00:00,"09/00","SSW",16,20,24,2.70,4.30,"WSW",2.10,9
"6Oct2000_15.tab",6/10/2000 19:00:00,"06/18","N",8,10,12,1.80,2.90,"WNW",1.80,9
"6Oct2000_15.tab",6/10/2000 22:00:00,"06/21","N",6,7,9,1.80,2.90,"WNW",1.70,8
"6Oct2000_15.tab",7/10/2000 01:00:00,"07/00","N",6,7,9,1.70,2.70,"WNW",1.70,8
"6Oct2000_15.tab",7/10/2000 04:00:00,"07/03","NW",2,2,3,1.60,2.60,"WNW",1.60,8
"6Oct2000_15.tab",7/10/2000 07:00:00,"07/06","SW",5,6,7,1.50,2.40,"WNW",1.50,8
"6Oct2000_15.tab",7/10/2000 10:00:00,"07/09","SSW",11,13,17,1.30,2.10,"WNW",1.20,8
"6Oct2000_15.tab",7/10/2000 13:00:00,"07/12","SSW",16,20,24,1.20,1.90,"WNW",0.90,7
"6Oct2000_15.tab",7/10/2000 16:00:00,"07/15","S",20,25,31,1.50,2.40,"WSW",0.50,7
"6Oct2000_15.tab",7/10/2000 19:00:00,"07/18","S",24,30,37,1.80,2.90,"CON",0.60,
"6Oct2000_15.tab",7/10/2000 22:00:00,"07/21","S",28,35,43,2.60,4.20,"CON",0.80,
"6Oct2000_15.tab",8/10/2000 01:00:00,"08/00","S",30,37,46,3.30,5.30,"CON",1.00,
"6Oct2000_15.tab",8/10/2000 04:00:00,"08/03","S",26,32,40,3.50,5.60,"CON",1.40,
"6Oct2000_15.tab",8/10/2000 07:00:00,"08/06","SSW",21,26,32,3.20,5.10,"SSW",1.90,9
"6Oct2000_15.tab",8/10/2000 10:00:00,"08/09","SSW",16,20,24,2.80,4.50,"SSW",2.30,8
"6Oct2000_15.tab",8/10/2000 13:00:00,"08/12","SSW",16,20,24,2.60,4.20,"SW",2.10,8
"6Oct2000_15.tab",8/10/2000 16:00:00,"08/15","SSW",17,21,26,2.40,3.80,"SW",1.90,8
"6Oct2000_15.tab",8/10/2000 19:00:00,"08/18","SSW",17,21,26,2.30,3.70,"SW",1.60,7
"6Oct2000_15.tab",8/10/2000 22:00:00,"08/21","SSW",16,20,24,2.20,3.50,"SW",1.60,7
"6Oct2000_15.tab",9/10/2000 01:00:00,"09/00","SSW",15,18,23,2.20,3.50,"WSW",1.80,10
"6Oct2000_15.tab",9/10/2000 04:00:00,"09/03","S",13,16,20,2.30,3.70,"WSW",2.00,11
"6Oct2000_15.tab",9/10/2000 07:00:00,"09/06","S",12,15,18,2.30,3.70,"WSW",2.10,11
"6Oct2000_15.tab",9/10/2000 10:00:00,"09/09","S",11,13,17,2.20,3.50,"WSW",2.10,11
"6Oct2000_15.tab",9/10/2000 13:00:00,"09/12","SSE",12,15,18,2.30,3.70,"WSW",2.10,11
"6Oct2001_02.tab",6/10/2001 07:00:00,"06/06","SSE",23,28,35,2.90,4.60,"SSE",2.20,9
"6Oct2001_02.tab",6/10/2001 10:00:00,"06/09","SSE",25,31,39,3.20,5.10,"SSE",2.20,9
"6Oct2001_02.tab",6/10/2001 13:00:00,"06/12","SSE",31,38,48,3.90,6.20,"SSE",2.20,9
"6Oct2001_02.tab",6/10/2001 16:00:00,"06/15","SSE",27,33,42,4.10,6.60,"SSE",2.40,9
"6Oct2001_02.tab",6/10/2001 19:00:00,"06/18","SSE",23,28,35,4.10,6.60,"SSE",2.60,10
"6Oct2001_02.tab",6/10/2001 22:00:00,"06/21","SSE",18,22,27,3.90,6.20,"SSE",3.20,10
"6Oct2001_02.tab",7/10/2001 01:00:00,"07/00","SSE",17,21,26,3.60,5.80,"SSE",3.20,10
"6Oct2001_02.tab",7/10/2001 04:00:00,"07/03","SSE",17,21,26,3.20,5.10,"SSE",2.80,9
"6Oct2001_02.tab",7/10/2001 07:00:00,"07/06","SE",19,23,29,3.00,4.80,"SSE",2.30,9
"6Oct2001_02.tab",7/10/2001 10:00:00,"07/09","SE",17,21,26,2.70,4.30,"SSE",2.10,8
"6Oct2001_02.tab",7/10/2001 13:00:00,"07/12","SE",12,15,18,2.50,4.00,"SSE",2.30,8
"6Oct2001_02.tab",7/10/2001 16:00:00,"07/15","SSE",12,15,18,2.30,3.70,"SSE",2.10,8
"6Oct2001_02.tab",7/10/2001 19:00:00,"07/18","SSE",12,15,18,2.30,3.70,"S",2.10,8
"6Oct2001_02.tab",7/10/2001 22:00:00,"07/21","SSE",13,16,20,2.20,3.50,"S",2.00,7
"6Oct2001_02.tab",8/10/2001 01:00:00,"08/00","SSE",13,16,20,2.20,3.50,"S",1.90,7
"6Oct2001_02.tab",8/10/2001 04:00:00,"08/03","SE",13,16,20,2.10,3.40,"S",1.80,7
"6Oct2001_02.tab",8/10/2001 07:00:00,"08/06","ESE",14,17,21,2.10,3.40,"S",1.70,7
"6Oct2001_02.tab",8/10/2001 10:00:00,"08/09","ESE",17,21,26,2.00,3.20,"S",1.50,7
"6Oct2001_02.tab",8/10/2001 13:00:00,"08/12","E",20,25,31,2.00,3.20,"SSE",1.10,8
"6Oct2001_02.tab",8/10/2001 16:00:00,"08/15","E",19,23,29,2.10,3.40,"SE",0.90,10
"6Oct2001_02.tab",8/10/2001 19:00:00,"08/18","E",17,21,26,2.00,3.20,"SE",1.20,10
"6Oct2001_02.tab",8/10/2001 22:00:00,"08/21","ESE",16,20,24,2.20,3.50,"SE",1.60,11
"6Oct2001_02.tab",9/10/2001 01:00:00,"09/00","ESE",16,20,24,2.40,3.80,"SSE",1.90,10
"6Sep2000_03.tab",6/9/2000 07:00:00,"06/06","SSW",8,10,12,1.20,1.90,"W",1.10,11
"6Sep2000_03.tab",6/9/2000 10:00:00,"06/09","SSE",10,12,15,1.30,2.10,"W",1.10,11
"6Sep2000_03.tab",6/9/2000 13:00:00,"06/12","SSE",12,15,18,1.40,2.20,"W",1.20,11
"6Sep2000_03.tab",6/9/2000 16:00:00,"06/15","S",12,15,18,1.50,2.40,"W",1.30,11
"6Sep2000_03.tab",6/9/2000 19:00:00,"06/18","W",14,17,21,1.50,2.40,"W",1.40,11
"6Sep2000_03.tab",6/9/2000 22:00:00,"06/21","WNW",13,16,20,1.60,2.60,"W",1.50,11
"6Sep2000_03.tab",7/9/2000 01:00:00,"07/00","W",12,15,18,1.70,2.70,"W",1.60,11
"6Sep2000_03.tab",7/9/2000 04:00:00,"07/03","WSW",12,15,18,1.70,2.70,"W",1.60,11
"6Sep2000_03.tab",7/9/2000 07:00:00,"07/06","SW",15,18,22,1.80,2.90,"W",1.40,10
"6Sep2000_03.tab",7/9/2000 10:00:00,"07/09","SSW",25,31,38,2.20,3.50,"WSW",1.10,10
"6Sep2000_03.tab",7/9/2000 13:00:00,"07/12","SSW",34,42,52,2.80,4.40,"SW",1.20,10
"6Sep2000_03.tab",7/9/2000 16:00:00,"07/15","SSW",38,47,58,3.60,5.70,"SSW",1.60,11
"6Sep2000_03.tab",7/9/2000 19:00:00,"07/18","SSW",45,56,70,4.40,7.00,"SSW",2.30,11
"6Sep2000_03.tab",7/9/2000 22:00:00,"07/21","SW",48,60,75,5.50,8.80,"SW",3.00,11
"6Sep2000_03.tab",8/9/2000 01:00:00,"08/00","SW",48,60,75,6.50,10.40,"SW",3.70,12
"6Sep2000_03.tab",8/9/2000 04:00:00,"08/03","SW",47,58,72,7.20,11.50,"SW",5.00,12
"6Sep2000_03.tab",8/9/2000 07:00:00,"08/06","SW",45,56,70,8.00,12.80,"WSW",6.20,12
"6Sep2000_03.tab",8/9/2000 10:00:00,"08/09","SW",42,52,65,7.80,12.40,"WSW",6.60,12
"6Sep2000_03.tab",8/9/2000 13:00:00,"08/12","SW",37,46,57,7.50,12.00,"WSW",6.50,12
"6Sep2000_03.tab",8/9/2000 16:00:00,"08/15","WSW",34,42,53,7.20,11.50,"WSW",6.00,12
"6Sep2000_03.tab",8/9/2000 19:00:00,"08/18","WSW",33,41,51,6.40,10.20,"WSW",5.50,12
"6Sep2000_03.tab",8/9/2000 22:00:00,"08/21","WSW",33,41,51,5.90,9.40,"W",5.00,12
"6Sep2000_03.tab",9/9/2000 01:00:00,"09/00","WSW",32,40,49,5.50,8.80,"W",4.50,11
"6Sep2000_15.tab",6/9/2000 19:00:00,"06/18","N",8,10,12,1.80,2.80,"WSW",1.40,9
"6Sep2000_15.tab",6/9/2000 22:00:00,"06/21","WNW",7,8,10,1.70,2.70,"WSW",1.40,9
"6Sep2000_15.tab",7/9/2000 01:00:00,"07/00","W",10,12,15,1.80,2.80,"WSW",1.40,9
"6Sep2000_15.tab",7/9/2000 04:00:00,"07/03","WSW",14,17,21,1.70,2.70,"WSW",1.40,9
"6Sep2000_15.tab",7/9/2000 07:00:00,"07/06","SW",17,21,26,1.80,2.90,"WSW",1.30,10
"6Sep2000_15.tab",7/9/2000 10:00:00,"07/09","SSW",25,31,38,2.10,3.40,"WSW",1.20,10
"6Sep2000_15.tab",7/9/2000 13:00:00,"07/12","SSW",32,40,49,2.80,4.50,"SW",0.90,10
"6Sep2000_15.tab",7/9/2000 16:00:00,"07/15","SSW",36,45,56,3.50,5.60,"SSW",1.50,10
"6Sep2000_15.tab",7/9/2000 19:00:00,"07/18","SSW",40,50,62,4.20,6.70,"SSW",2.40,11
"6Sep2000_15.tab",7/9/2000 22:00:00,"07/21","SW",42,52,65,5.00,8.00,"SSW",3.30,11
"6Sep2000_15.tab",8/9/2000 01:00:00,"08/00","SW",44,55,68,6.50,10.40,"SW",4.00,12
"6Sep2000_15.tab",8/9/2000 04:00:00,"08/03","SW",45,56,70,7.50,12.00,"SW",4.50,12
"6Sep2000_15.tab",8/9/2000 07:00:00,"08/06","SW",45,56,70,7.40,11.80,"SW",5.00,12
"6Sep2000_15.tab",8/9/2000 10:00:00,"08/09","SW",43,53,67,7.40,11.80,"WSW",5.50,12
"6Sep2000_15.tab",8/9/2000 13:00:00,"08/12","SW",40,50,62,7.70,12.30,"WSW",6.00,12
"6Sep2000_15.tab",8/9/2000 16:00:00,"08/15","SW",39,48,60,7.70,12.30,"WSW",5.50,12
"6Sep2000_15.tab",8/9/2000 19:00:00,"08/18","SW",35,43,54,6.90,11.00,"WSW",5.00,13
"6Sep2000_15.tab",8/9/2000 22:00:00,"08/21","SW",33,41,51,6.00,9.60,"WSW",4.40,13
"6Sep2000_15.tab",9/9/2000 01:00:00,"09/00","SW",30,37,46,5.20,8.30,"WSW",3.70,13
"6Sep2000_15.tab",9/9/2000 04:00:00,"09/03","WSW",25,31,39,5.00,8.00,"WSW",3.90,13
"6Sep2000_15.tab",9/9/2000 07:00:00,"09/06","W",27,33,42,4.80,7.70,"WSW",3.60,13
"6Sep2000_15.tab",9/9/2000 10:00:00,"09/09","W",31,38,48,4.70,7.50,"W",3.30,13
"6Sep2000_15.tab",9/9/2000 13:00:00,"09/12","W",35,43,54,5.00,8.00,"W",3.00,13
"6Sep2001_03.tab",6/9/2001 07:00:00,"06/06","WSW",17,21,26,1.60,2.60,"WSW",0.80,7
"6Sep2001_03.tab",6/9/2001 10:00:00,"06/09","WSW",17,21,26,1.80,2.80,"WSW",1.00,8
"6Sep2001_03.tab",6/9/2001 13:00:00,"06/12","W",18,22,27,2.00,3.20,"W",1.20,8
"6Sep2001_03.tab",6/9/2001 16:00:00,"06/15","W",18,22,27,2.00,3.20,"W",1.30,8
"6Sep2001_03.tab",6/9/2001 19:00:00,"06/18","W",20,25,31,2.20,3.50,"W",1.40,8
"6Sep2001_03.tab",6/9/2001 22:00:00,"06/21","WNW",22,27,33,2.40,3.80,"W",1.40,8
"6Sep2001_03.tab",7/9/2001 01:00:00,"07/00","WNW",24,30,37,2.70,4.30,"WNW",1.50,8
"6Sep2001_03.tab",7/9/2001 04:00:00,"07/03","WNW",24,30,37,2.90,4.60,"WNW",1.70,9
"6Sep2001_03.tab",7/9/2001 07:00:00,"07/06","WNW",22,27,34,3.00,4.80,"WNW",2.00,9
"6Sep2001_03.tab",7/9/2001 10:00:00,"07/09","WNW",22,27,33,3.10,5.00,"WNW",2.10,9
"6Sep2001_03.tab",7/9/2001 13:00:00,"07/12","WNW",22,27,33,3.20,5.10,"WNW",2.20,9
"6Sep2001_03.tab",7/9/2001 16:00:00,"07/15","WNW",20,25,31,3.20,5.10,"WNW",2.20,9
"6Sep2001_03.tab",7/9/2001 19:00:00,"07/18","NW",20,25,31,3.20,5.10,"WNW",2.20,9
"6Sep2001_03.tab",7/9/2001 22:00:00,"07/21","NW",20,25,31,3.20,5.10,"NW",2.20,9
"6Sep2001_03.tab",8/9/2001 01:00:00,"08/00","NW",20,25,31,3.20,5.10,"NW",2.20,9
"6Sep2001_03.tab",8/9/2001 04:00:00,"08/03","NW",19,23,29,3.00,4.80,"NW",2.20,9
"6Sep2001_03.tab",8/9/2001 07:00:00,"08/06","NW",18,22,28,2.90,4.60,"NW",2.20,9
"6Sep2001_03.tab",8/9/2001 10:00:00,"08/09","NW",18,22,28,2.90,4.60,"NW",2.20,9
"6Sep2001_03.tab",8/9/2001 13:00:00,"08/12","NNW",18,22,27,2.80,4.50,"NW",2.20,9
"6Sep2001_03.tab",8/9/2001 16:00:00,"08/15","NNW",18,22,28,2.80,4.40,"NW",2.20,9
"6Sep2001_03.tab",8/9/2001 19:00:00,"08/18","NNW",18,22,27,2.80,4.40,"NNW",2.20,9
"6Sep2001_03.tab",8/9/2001 22:00:00,"08/21","NNW",18,22,27,2.80,4.40,"NNW",2.20,9
"6Sep2001_03.tab",9/9/2001 01:00:00,"09/00","NNW",18,22,27,2.80,4.50,"NNW",2.20,9
"6Sep2001_13.tab",6/9/2001 19:00:00,"06/18","W",17,21,26,2.40,3.80,"W",1.40,9
"6Sep2001_13.tab",6/9/2001 22:00:00,"06/21","WNW",18,22,28,2.30,3.70,"W",1.50,9
"6Sep2001_13.tab",7/9/2001 01:00:00,"07/00","WNW",22,27,34,2.50,4.00,"WNW",1.40,9
"6Sep2001_13.tab",7/9/2001 04:00:00,"07/03","WNW",22,27,34,2.70,4.30,"WNW",1.30,9
"6Sep2001_13.tab",7/9/2001 07:00:00,"07/06","WNW",21,26,32,2.80,4.50,"WNW",1.40,9
"6Sep2001_13.tab",7/9/2001 10:00:00,"07/09","WNW",20,25,31,2.90,4.60,"WNW",1.80,9
"6Sep2001_13.tab",7/9/2001 13:00:00,"07/12","WNW",18,22,28,3.00,4.80,"WNW",2.30,9
"6Sep2001_13.tab",7/9/2001 16:00:00,"07/15","WNW",18,22,28,3.00,4.80,"WNW",2.30,10
"6Sep2001_13.tab",7/9/2001 19:00:00,"07/18","WNW",18,22,28,3.00,4.80,"WNW",2.30,10
"6Sep2001_13.tab",7/9/2001 22:00:00,"07/21","WNW",19,23,29,3.00,4.80,"WNW",2.20,10
"6Sep2001_13.tab",8/9/2001 01:00:00,"08/00","WNW",21,26,32,3.00,4.80,"WNW",2.00,10
"6Sep2001_13.tab",8/9/2001 04:00:00,"08/03","NW",21,26,32,3.00,4.80,"WNW",1.80,10
"6Sep2001_13.tab",8/9/2001 07:00:00,"08/06","NW",21,26,32,2.90,4.60,"NW",1.60,10
"6Sep2001_13.tab",8/9/2001 10:00:00,"08/09","NNW",23,28,35,3.00,4.80,"NW",1.40,10
"6Sep2001_13.tab",8/9/2001 13:00:00,"08/12","NNW",25,31,39,3.20,5.10,"NW",1.00,9
"6Sep2001_13.tab",8/9/2001 16:00:00,"08/15","NNW",25,31,39,3.50,5.60,"NNW",1.10,9
"6Sep2001_13.tab",8/9/2001 19:00:00,"08/18","NNW",23,28,35,3.40,5.40,"NNW",1.40,10
"6Sep2001_13.tab",8/9/2001 22:00:00,"08/21","N",22,27,34,3.30,5.30,"NNW",1.70,10
"6Sep2001_13.tab",9/9/2001 01:00:00,"09/00","N",20,25,31,3.10,5.00,"NNW",2.00,10
"6Sep2001_13.tab",9/9/2001 04:00:00,"09/03","N",21,26,32,3.00,4.80,"NNW",1.80,10
"6Sep2001_13.tab",9/9/2001 07:00:00,"09/06","N",24,30,37,3.10,5.00,"NNW",2.10,10
"6Sep2001_13.tab",9/9/2001 10:00:00,"09/09","N",26,32,40,3.30,5.30,"N",2.30,11
"6Sep2001_13.tab",9/9/2001 13:00:00,"09/12","N",28,35,43,3.70,5.90,"N",2.50,11
"7Apr2001_03.tab",7/4/2001 07:00:00,"07/06","ENE",10,12,15,1.80,2.80,"N",2.00,10
"7Apr2001_03.tab",7/4/2001 10:00:00,"07/09","ENE",12,15,18,1.90,3.00,"N",1.90,10
"7Apr2001_03.tab",7/4/2001 13:00:00,"07/12","ENE",16,20,24,2.00,3.20,"N",1.80,10
"7Apr2001_03.tab",7/4/2001 16:00:00,"07/15","NE",18,22,27,2.10,3.30,"NNE",1.70,10
"7Apr2001_03.tab",7/4/2001 19:00:00,"07/18","NE",20,25,31,2.30,3.60,"NNE",1.70,10
"7Apr2001_03.tab",7/4/2001 22:00:00,"07/21","NE",20,25,31,2.50,4.00,"NNE",1.90,10
"7Apr2001_03.tab",8/4/2001 01:00:00,"08/00","NNE",18,22,27,2.70,4.30,"NNE",2.20,10
"7Apr2001_03.tab",8/4/2001 04:00:00,"08/03","NNE",16,20,24,2.80,4.50,"NNE",2.30,10
"7Apr2001_03.tab",8/4/2001 07:00:00,"08/06","NNE",16,20,24,2.80,4.50,"NNE",2.30,10
"7Apr2001_03.tab",8/4/2001 10:00:00,"08/09","NNE",15,18,23,2.70,4.30,"NNE",2.40,10
"7Apr2001_03.tab",8/4/2001 13:00:00,"08/12","NNE",15,18,23,2.60,4.20,"NNE",2.30,10
"7Apr2001_03.tab",8/4/2001 16:00:00,"08/15","NNE",14,17,21,2.60,4.20,"NNE",2.30,10
"7Apr2001_03.tab",8/4/2001 19:00:00,"08/18","NNE",13,16,20,2.60,4.20,"NNE",2.30,10
"7Apr2001_03.tab",8/4/2001 22:00:00,"08/21","NNE",13,16,20,2.50,4.00,"NNE",2.30,10
"7Apr2001_03.tab",9/4/2001 01:00:00,"09/00","NNE",12,15,18,2.50,4.00,"NNE",2.20,10
"7Apr2001_03.tab",9/4/2001 04:00:00,"09/03","NE",10,12,15,2.30,3.70,"NNE",2.20,10
"7Apr2001_03.tab",9/4/2001 07:00:00,"09/06","ENE",8,10,12,2.10,3.40,"NNE",2.10,10
"7Apr2001_03.tab",9/4/2001 10:00:00,"09/09","E",8,10,12,2.10,3.40,"NNE",2.10,10
"7Apr2001_03.tab",9/4/2001 13:00:00,"09/12","ESE",10,12,15,2.10,3.40,"NNE",2.00,10
"7Apr2001_03.tab",9/4/2001 16:00:00,"09/15","ESE",12,15,18,2.10,3.40,"NNE",2.00,10
"7Apr2001_03.tab",9/4/2001 19:00:00,"09/18","ESE",16,20,25,2.20,3.50,"NNE",1.90,10
"7Apr2001_03.tab",9/4/2001 22:00:00,"09/21","E",18,22,28,2.20,3.50,"NNE",1.80,10
"7Apr2001_03.tab",10/4/2001 01:00:00,"10/00","E",20,25,31,2.20,3.50,"NNE",1.60,10
"7Apr2001_13.tab",7/4/2001 19:00:00,"07/18","NE",15,18,22,2.10,3.40,"NNE",1.80,10
"7Apr2001_13.tab",7/4/2001 22:00:00,"07/21","NE",12,15,18,2.20,3.50,"NNE",2.00,8
"7Apr2001_13.tab",8/4/2001 01:00:00,"08/00","NE",10,12,15,2.20,3.50,"NNE",2.20,8
"7Apr2001_13.tab",8/4/2001 04:00:00,"08/03","NNE",9,11,13,2.20,3.50,"NNE",2.20,8
"7Apr2001_13.tab",8/4/2001 07:00:00,"08/06","NNE",7,8,10,2.20,3.50,"NNE",2.20,8
"7Apr2001_13.tab",8/4/2001 10:00:00,"08/09","N",5,6,7,2.10,3.40,"NNE",2.10,8
"7Apr2001_13.tab",8/4/2001 13:00:00,"08/12","N",6,7,9,2.00,3.20,"NNE",2.00,8
"7Apr2001_13.tab",8/4/2001 16:00:00,"08/15","N",7,8,10,2.00,3.20,"NNE",1.90,8
"7Apr2001_13.tab",8/4/2001 19:00:00,"08/18","N",11,13,17,2.00,3.20,"NNE",1.90,8
"7Apr2001_13.tab",8/4/2001 22:00:00,"08/21","N",13,16,20,2.10,3.40,"N",1.90,8
"7Apr2001_13.tab",9/4/2001 01:00:00,"09/00","N",14,17,21,2.30,3.70,"N",2.00,8
"7Apr2001_13.tab",9/4/2001 04:00:00,"09/03","NNE",14,17,21,2.30,3.70,"NNW",2.00,8
"7Apr2001_13.tab",9/4/2001 07:00:00,"09/06","NNE",12,15,18,2.20,3.50,"NNW",2.00,8
"7Apr2001_13.tab",9/4/2001 10:00:00,"09/09","NE",11,13,17,2.20,3.50,"N",2.00,8
"7Apr2001_13.tab",9/4/2001 13:00:00,"09/12","NE",10,12,15,2.10,3.40,"N",2.00,8
"7Apr2001_13.tab",9/4/2001 16:00:00,"09/15","ENE",12,15,18,2.10,3.40,"N",1.90,8
"7Apr2001_13.tab",9/4/2001 19:00:00,"09/18","ENE",14,17,21,2.10,3.40,"N",1.80,8
"7Apr2001_13.tab",9/4/2001 22:00:00,"09/21","ENE",15,18,23,2.10,3.40,"NNE",1.90,8
"7Apr2001_13.tab",10/4/2001 01:00:00,"10/00","ENE",17,21,26,2.10,3.40,"NNE",1.80,8
"7Apr2001_13.tab",10/4/2001 04:00:00,"10/03","ENE",17,21,26,2.20,3.50,"NNE",1.90,9
"7Apr2001_13.tab",10/4/2001 07:00:00,"10/06","ENE",16,20,24,2.20,3.50,"NNE",2.00,9
"7Apr2001_13.tab",10/4/2001 10:00:00,"10/09","ENE",16,20,24,2.30,3.70,"NNE",2.00,9
"7Apr2001_13.tab",10/4/2001 13:00:00,"10/12","NE",16,20,24,2.30,3.70,"NNE",2.10,9
"7Apr2002_01.tab",7/4/2002 07:00:00,"07/06","NE",2,2,3,1.50,2.40,"NW",1.50,8
"7Apr2002_01.tab",7/4/2002 10:00:00,"07/09","ESE",4,5,6,1.50,2.40,"NW",1.50,8
"7Apr2002_01.tab",7/4/2002 13:00:00,"07/12","SE",2,2,3,1.60,2.60,"NW",1.60,8
"7Apr2002_01.tab",7/4/2002 16:00:00,"07/15","S",3,3,4,1.60,2.60,"NW",1.60,8
"7Apr2002_01.tab",7/4/2002 19:00:00,"07/18","S",6,7,9,1.60,2.60,"NW",1.50,9
"7Apr2002_01.tab",7/4/2002 22:00:00,"07/21","SSW",10,12,15,1.70,2.70,"NW",1.40,9
"7Apr2002_01.tab",8/4/2002 01:00:00,"08/00","SSW",14,17,21,1.80,2.90,"NW",1.30,9
"7Apr2002_01.tab",8/4/2002 04:00:00,"08/03","SSW",17,21,26,1.90,3.00,"NW",1.20,9
"7Apr2002_01.tab",8/4/2002 07:00:00,"08/06","SW",18,22,28,1.90,3.00,"NW",1.20,9
"7Apr2002_01.tab",8/4/2002 10:00:00,"08/09","SW",13,16,20,1.80,2.90,"WNW",1.20,9
"7Apr2002_01.tab",8/4/2002 13:00:00,"08/12","W",10,12,15,1.50,2.40,"WNW",1.20,9
"7Apr2002_01.tab",8/4/2002 16:00:00,"08/15","WNW",10,12,15,1.50,2.40,"WNW",1.10,10
"7Apr2002_01.tab",8/4/2002 19:00:00,"08/18","WNW",12,15,18,1.60,2.60,"WNW",1.30,10
"7Apr2002_01.tab",8/4/2002 22:00:00,"08/21","NW",10,12,15,1.70,2.70,"WNW",1.50,9
"7Apr2002_01.tab",9/4/2002 01:00:00,"09/00","NW",10,12,15,1.90,3.00,"WNW",1.70,9
"7Apr2002_01.tab",9/4/2002 04:00:00,"09/03","NW",9,11,14,2.00,3.20,"W",1.90,9
"7Apr2002_01.tab",9/4/2002 07:00:00,"09/06","NW",6,7,9,2.10,3.40,"W",2.00,9
"7Apr2002_01.tab",9/4/2002 10:00:00,"09/09","WNW",4,5,6,2.20,3.50,"W",2.20,11
"7Apr2002_01.tab",9/4/2002 13:00:00,"09/12","WSW",4,5,6,2.20,3.50,"W",2.20,11
"7Apr2002_01.tab",9/4/2002 16:00:00,"09/15","SW",5,6,7,2.30,3.70,"W",2.20,11
"7Apr2002_01.tab",9/4/2002 19:00:00,"09/18","SSW",10,12,15,2.30,3.70,"W",2.10,11
"7Apr2002_01.tab",9/4/2002 22:00:00,"09/21","SSW",15,18,23,2.40,3.80,"W",1.90,11
"7Apr2002_01.tab",10/4/2002 01:00:00,"10/00","SW",20,25,31,2.50,4.00,"W",1.70,11
"7Apr2002_13.tab",7/4/2002 19:00:00,"07/18","VRB",5,6,7,1.60,2.60,"NW",1.60,9
"7Apr2002_13.tab",7/4/2002 22:00:00,"07/21","S",9,11,14,1.60,2.60,"NW",1.50,8
"7Apr2002_13.tab",8/4/2002 01:00:00,"08/00","SSW",14,17,21,1.70,2.70,"NW",1.50,8
"7Apr2002_13.tab",8/4/2002 04:00:00,"08/03","SSW",18,22,28,1.90,3.00,"NW",1.40,7
"7Apr2002_13.tab",8/4/2002 07:00:00,"08/06","SSW",19,23,29,1.90,3.00,"NW",1.30,7
"7Apr2002_13.tab",8/4/2002 10:00:00,"08/09","SSW",17,21,26,1.70,2.70,"WNW",1.40,7
"7Apr2002_13.tab",8/4/2002 13:00:00,"08/12","SSW",13,16,20,1.50,2.40,"WNW",1.30,7
"7Apr2002_13.tab",8/4/2002 16:00:00,"08/15","W",12,15,18,1.40,2.20,"WNW",1.30,7
