"filename","author","forecasttime","ftype","section1"
"3Mar2002_01.prn","F1",3/3/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, SUNDAY,           03-Mar   2002 LOW OVER THE NW NORWEGIAN SEA WILL BE NEAR STAIONARY TODAY AND WILL DRIFT VERY SLOWLY ESE AND WEAKEN TOMORROW AND TUESDAY. A FRONTAL WAVE WILL MOVE ENE AND WILL CROSS THE NORWEGIAN SEA TOMORROW. THE WARM FRONT WILL MOVE NE ACROSS THE TONIGHT/TOMORROW MORNING. THE ASSOCIATED COLD FRONT WILL MOVE ESE ACROSS THE NORTHERN NORTH SEA LATER TOMORROW. A SMALL FRONTAL WAVE WILL MOVE ENE ACROSS THE NORTHERN NORTH SEA DURING TUESDAY.  -"
"3Mar2002_13.prn","F2",3/3/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           03-Mar   2002 COMPLEX AREA OF LOW PRESSURE OVER THE GREENLAND SEA WILL REMAIN SLOW MOVING. HIGH 1026MB TO THE SW OF BRITAIN WITH RIDGE TO FRANCE WILL GRADUALLY DECLINE AND RETREAT WESTWARDS. A DEVELOPING FRONTAL WAVE OVER THE ATLANTIC WILL MOVE QUICKLY NORTHEAST TO BE 984MB NORTH OF SHETLAND BY MIDDAY MONDAY AND 979MB OVER NORTHERN FINLAND BY MIDDAY TUESDAY. ASSOCIATED WARM FRONTAL TROUGH OVER SCOTLAND WILL MOVE NORTHEAST WITH THE FOLLOWING COLD FRONT MOVING EASTWARDS OVER THE NORTH SEA DURING MONDAY."
"3May2001_03.prn","F2",3/5/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         03-May   2001 COMPLEX AREA OF LOW PRESSURE EXTENDING FROM NW FRANCE TO NW GERMANY WILL MOVE VERY SLOWLY SOUTHEASTWARDS. HIGH PRESSURE OVER THE ATLANTIC WILL BUILD A RIDGE NORTHEASTWARDS TO SOUTHERN NORWAY BY EARLY FRIDAY. A WARM FRONT WILL MOVE NORTHEAST OVER ICELAND WITH A WARM FRONT WAVE DEVELOPING AND RUNNING QUICKLY SOUTHEAST TO BE OVER NORTHERN SCOTLAND BY MIDDAY SATURDAY THEN FILLING RAPIDLY AS PRESSURE BUILDS TO THE NORTH OF SCOTLAND ON SUNDAY."
"3May2001_15.prn","F5",3/5/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         03-May   2001 LOW PRESSURE OVER GERMANY WILL DEEPEN AND MOVE NE ACROSS SOUTHERN SWEDEN TOMORROW LATER TONIGHT. A WARM FRONT WILL MOVE EAST INTO NORTHERN SCOTLAND TOMORROW NIGHT, BECOMING SLOW MOVING AND WEAKENING ON SATURDAY AND SUNDAY AS HIGH PRESSURE BUILDS OVER THE NORTHERN NORTH SEA."
"3May2002_02.prn","F2",3/5/2002 04:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           03-May   2002 LOW 997MB OVER THE NORWEGIAN SEA WILL GRADUALLY FILL AS IT DRIFTS NORTHEAST TO THE BARENT SEA. A SHALLOW THUNDERY LOW NEAR ESBJERG WILL GRADUALLY WEAKEN. A WEAK RIDGE OF HIGH PRESSURE WILL BUILD OVER THE BRITISH ISLES ON SATURDAY. A DEPRESSION WILL DEVELOP OVER GERMANY ON SATURDAY, MOVING NORTHWEST TO THE SOUTHERN NORTH SEA LATER SUNDAY."
"3May2002_14.prn","F5",3/5/2002 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           03-May   2002 A DEPRESSION OFF NW NORWAY WILL MOVE AWAY NE WHILE A NEW HIGH DEVELOPS OVER NORTHERN SCOTLAND THIS EVENING THEN BUILDS AS IT MOVES NORTH INTO THE NORWEGIAN SEA TOMORROW. A DEPRESSION FORMING OVER GERMANY IS EXPECTED TO MOVE WEST ACROSS THE SOUTHERN NORTH SEA ON SUNDAY."
"3Nov2000_03.prn","F5",3/11/2000 03:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           03-Nov   2000 A DEEP LOW OVER THE NORTH SEA OFF SE SCOTLAND WILL MOVE NORTH TODAY, CONTINUING NORTH ACROSS SHETLAND AND FILLING SLOWLY TOMORROW MORNING. THE NEXT INTENSE LOW IS EXPECTED TO MOVE EAST INTO SW ENGLAND ON SUNDAY NIGHT."
"3Nov2000_14.prn","F1",3/11/2000 12:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           03-Nov   2000 LOW AROUND  58N  01E  WILL MOVE SLOWLY NNW AND WEAKEN. A RIDGE WILL MOVE NE AND WILL CROSS THE NORTH SEA DURING SUNDAY. AN ATLANTIC LOW WILL MOVE EAST TO BE OVER CORNWALL BY LATER SUNDAY THEN ENE AND NE TO BE WEST OF DENMARK BY MID-WEEK.  -"
"3Nov2001_02.prn","F4",3/11/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         03-Nov   2001 DEEP DEPRESSION 966MB, NEAR 72N 002W, EXPECTED TO MOVE ESE TO NORTHERN NORWAY 974MB BY EARLY TOMORROW, THEN FILL AS IT MOVES AWAY SE'WARDS. COLD FRONT, OVER THE CENTRAL NORTH SEA, WILL MOVE SE INTO THE CONTINENT BY MIDNIGHT. A FURTHER TROUGH IS EXPECTED TO MOVE SOUTH FROM ICELAND, REACHING FAEROES THIS EVENING, THEN CROSSING THE EAST SHETLAND BASIN AND NORTHERN NORTH SEA DURING TOMORROW. AN ATLANTIC LOW IS EXPECTED SOUTH OF ICELAND BY MONDAY AFTERNOON, THEN MOVE TO NORTHERN SCOTLAND BY TUESDAY. -"
"3Nov2001_15.prn","F5",3/11/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         03-Nov   2001 A DEEP LOW WILL MOVE SLOWLY SE INTO NORTHERN NORWAY, WITH AN ASSOCIATED TROUGH OVER THE NORWEGIAN SEA MOVING SOUTH INTO THE NORTHERN NORTH SEA DURING TOMORROW MORNING THEN CONTINUING TO MOVE STEADILY SE TOMORROW AFTERNOON AND EVENING. AN ACTIVE DEPRESSION WILL MOVE SE ACROSS THE NORTH SEA ON MONDAY NIGHT."
"3Oct2000_15.prn","F2",3/10/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          03-Oct   2000 COMPLEX TROUGH OF LOW PRESSURE WITH CENTERS WEST OF SHETLAND AND MAIN CENTRE 984MB (EX-ISAAC) OFF SW IRELAND MOVING VERY RAPIDLY NORTHWARDS WITH ASSOCIATED COLD FRONTAL TROUGH MOVING EAST OVER THE NORTH SEA DURING WEDNESDAY."
"3Oct2001_03.prn","F3",3/10/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        03-Oct   2001 LOW (970 MB),FAEROES,WILL MOVE SLOWLY NE,EXPECTED (977 MB) OFF CENTRAL NORWAY BY LATE THIS EVENING,TRANSFERRING INTO THE GULF OF BOTHNIA (990 MB) BY LATE THURSDAY.A RIDGE OF HIGH PRESSURE WILL CROSS THE NORTH SEA/EAST SHETLAND BASIN MIDDAY THURSDAY. ANOTHER DEEP LOW IS EXPECTED OFF NW EIRE (965 MB) BY LATE FRIDAY FORCING AN ASSOCIATED OCCLUSION ACROSS THE NORTH SEA LATER FRIDAY MORNING."
"3Oct2001_15.prn","F5",3/10/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        03-Oct   2001 LOW PRESSURE OVER THE NORWEGIAN SEA WILL GRADUALLY FILL AND MOVE NE TODAY, TURNING EAST LATER TONIGHT AND CROSSING CENTRAL NORWAY AND SWEDEN TOMORROW. A RIDGE WILL CROSS THE NORTH SEA TOMORROW FOLLOWED BY AN ATLANTIC FRONT EARLY ON FRIDAY."
"3Sep2000_03.prn","F5",3/9/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, SUNDAY,           03-Sep   2000 A RIDGE OF HIGH PRESSURE WILL MOVE SLOWLY EAST INTO THE NORTH SEA TONIGHT, CONTINUING EAST INTO NORWAY TOMORROW. AN ATLANTIC FRONT WILL MOVE EAST ACROSS SCOTLAND TOMORROW NIGHT, WEAKENING AS IT CROSSES THE NORTH SEA ON TUESDAY."
"3Sep2000_15.prn","F1",3/9/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           03-Sep   2000 LOW OVER SOUTHERN SWEDEN WILL MOVE EAST. A RIDGE COVERING THE BRITISH ISLES AND NORWEGIAN SEA WILL MOVE SLOWLY EAST AND WILL CROSS THE NORTH SEA TOMORROW. A WEAKENING FRONT WILL MOVE ENE ACROSS THE NORTHERN NORTH SEA LATER TUESDAY. A RIDGE WILL FOLLOW LATER TUESDAY/ EARLY WEDNESDAY.  -"
"3Sep2001_03.prn","F3",3/9/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           03-Sep   2001 LOW (997 MB),OVER THE EAST SHETLAND BASIN,WILL DRIFT SSE,EXPECTED (1001 MB) OVER THE GERMAN BIGHT TUESDAY MORNING THEN MOVING SE INTO CENTRAL EUROPE.THE RIDGE FROM THE AZORES HIGH TO ICELAND WILL TOPPLE SE ACOSS THE NORTH SEA BY WEDNESDAY MORNING."
"3Sep2001_13.prn","F1",3/9/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           03-Sep   2001 LOW OVER BERGEN WILL MOVE SSE THEN SE AND WILL CROSS SOUTHERN DENMARK TOMORROW. A SHOWERY TROUGH FROM THE LOW TO NORTHERN SCOTLAND WILL MOVE SE TONIGHT. A RIDGE WILL MOVE SE ACROSS THE NORTH SEA LATER TOMORROW/EARLY WEDNESDAY. A LOW WILL MOVE ENE THEN EAST TO BE OVER THE NORTHERN NORWEGIAN SEA BY LATER WEDNESDAY. THE ASSOCIATED COLD FRONT WILL MOVE ESE AND WILL CROSS THE NORTH SEA DURING WEDNESDAY.  -"
"3Sep2001_17.prn","F1",3/9/2001 13:00:00,"duplicate","1.INFERENCE 1200 GMT, MONDAY,           03-Sep   2001 LOW OVER BERGEN WILL MOVE SSE THEN SE AND WILL CROSS SOUTHERN DENMARK TOMORROW. A SHOWERY TROUGH FROM THE LOW TO NORTHERN SCOTLAND WILL MOVE SE TONIGHT. A RIDGE WILL MOVE SE ACROSS THE NORTH SEA LATER TOMORROW/EARLY WEDNESDAY. A LOW WILL MOVE ENE THEN EAST TO BE OVER THE NORTHERN NORWEGIAN SEA BY LATER WEDNESDAY. THE ASSOCIATED COLD FRONT WILL MOVE ESE AND WILL CROSS THE NORTH SEA DURING WEDNESDAY.  -"
"4Apr2001_03.prn","F1",4/4/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        04-Apr   2001 LOW NEAR THE FAEROES WILL MOVE SLOWLY WEAKEN AND MOVE EAST THEN NE ACROSS THE SOUTHERN NORWEGIAN SEA TODAY AND TOMORROW. ANOTHER LOW OVER ENGLAND WILL MOVE NE ACROSS THE CENTRAL NORTH SEA TODAY AND WEAKEN. A RIDGE WILL MOVE NE ACROSS THE NORTH SEA LATER TOMORROW AND FRIDAY. A FRONT WILL MOVE ENE AND WILL BECOME SLOW MOVING OVER THE CENTRAL NORTH SEA LATER FRIDAY.  -"
"4Apr2001_16.prn","F5",4/4/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        04-Apr   2001 LOW PRESSURE NEAR THE FAEROES WILL DRIFT SLOWLY EAST AND FILL A LITTLE TONIGHT, MOVING MORE QUICKLY AWAY NE'WARDS TOMORROW. AN ATLANTIC LOW WILL MOVE EAST INTO NORTHERN IRELAND TOMORROW EVENING, CONTINUING EAST ACROSS THE CENTRAL NORTH SEA ON FRIDAY."
"4Apr2002_01.prn","F1",4/4/2002 04:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         04-Apr   2002 LOW TO THE SOUTH OF ICELAND WILL MOVE NORTH. PRESSURE WILL STEADILY RISE OVER SCANDINAVIA TODAY. LATER TOMORROW THE HIGH CENTRE WILL MOVE EAST TO BE CENTRED OVER THE EAST SHETLAND BASIN BY MIDDAY SATURDAY.  -"
"4Apr2002_14.prn","F5",4/4/2002 13:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         04-Apr   2002 A FILLING DEPRESSION OVER ICELAND WILL MOVE STEADILY NE WHILE A LARGE HIGH OVER FINLAND MOVES SW TO LIE OVER THE NORTHERN NORTH SEA BY SATURDAY MORNING. HIGH PRESSURE WILL THEN PERSIST OVER THE NORTH SEA FOR SEVERAL MORE DAYS."
"4Aug2000_02.prn","F3",4/8/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           04-Aug   2000 THE WEAKENING TROUGH FROM CENTRAL SWEDEN TO NW GERMANY WILL MOVE EAST AND DIE.THE RIDGE OF HIGH PRESSURE NOW OVER THE WESTERN NORTH SEA WILL EXTEND EASTWARDS TO COVER THE NORTH SEA BUT WILL WEAKEN TEMPORARILY LATE SATURDAY THROUGH SUNDAY MORNING AS AN OLD,WEAK OCCLUSION CROSSES THE NORTH SEA.LOW (1001 MB),JUST EAST OF ICELAND, WILL DRIFT NE AND LATER NORTH TOWARDS JAN MAYEN,FILLING LATER. LOW (1000 MB),DENMARK STRAIT,WILL MOVE EAST,EXPECTED (997 MB) JUST NE OF ICELAND BY MIDDAY SATURDAY THEN MOVING NE AND DEEPENING LATER SATURDAY THROUGH SUNDAY."
"4Aug2000_13.prn","F2",4/8/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           04-Aug   2000 SHALLOW DEPRESSION 1002MB NEAR JAN MAYEN WILL GRADUALLY DEEPEN WHILE MOVING SLOWLY NORTHEAST. HIGH PRESSURE TO THE SOUTHWEST OF THE BRITISH ISLES WILL GRADUALLY BUILD A RIDGE NORTHEAST OVER BRITAIN. A SERIES OF WEAKENING FRONTAL TROUGHS WILL MOVE EAST OVER THE BRITISH ISLES."
"4Aug2001_01.prn","F4",4/8/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         04-Aug   2001 LOW 1000MB, SOUTHERN NORWAY, WILL MOVE NNW INTO THE NORTHERN NORWEGIAN SEA BY MIDNIGHT. ASSOCIATED FRONT THROUGH GERMAN BIGHT TO THE SOUTHERN NORTH SEA, WILL MOVE ERRATICALLY EAST INTO DENMARK AND GERMANY BY THIS EVENING. LOW 998MB, BETWEEN ICELAND AND SCOTLAND, WILL REMAIN SLOW MOVING TODAY, THEN DRIFT SOUTHEAST AND FILL TO BE A WEAK LOW OVER THE NORTHERN NORTH SEA BY MONDAY AFTERNOON. A WEAK TROUGH WILL MOVE EAST ACROSS THE NORTH SEA TOMORROW. NEW LOW IS EXPECTED OVER WALES EARLY MONDAY, MOVING EAST INTO NORTHERN GERMANY BY TUESDAY. -"
"4Aug2001_13.prn","F1",4/8/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         04-Aug   2001 A RIDGE OVER THE NORTH SEA WILL MOVE SLOWLY EAST. LOW NEAR THE FAEROES WILL MOVE VERY SLOWLY ESE AND WEAKEN AND WILL CROSS THE NORTHERN NORTH SEA DURING MONDAY. A WEAK LOW WILL MOVE EAST ACROSS THE SOUTHERN NORTH SEA DURING MONDAY.  -"
"4Dec2000_02.prn","F4",4/12/2000 03:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           04-Dec   2000 A FRONTAL SYSTEM, PRESENTLY OVER THE BRITISH ISLES, WILL MOVE NORTHEAST ACROSS THE NORTH SEA TODAY TO BE LYING FROM JUST NORTH OF SHETLAND THROUGH SW NORWAY TO NW GERMANY BY MIDNIGHT, THEN ACROSS SCANDINAVIA AND POLAND BY WEDNESDAY. A DEEPENING ATLANTIC LOW IS EXPECTED 955MB 180NM WEST OF IRELAND BY EARLY TUESDAY, THEN DRIFT AWAY NW. ASSOCIATED FRONTAL TROUGHS WILL MOVE NORTHEAST ACROSS THE NORTH SEA DURING TUESDAY AND EARLY WEDNESDAY, AND INTO DENMARK AND GERMANY BY WEDNESDAY EVENING. A FURTHER ATLANTIC LOW IS EXPECTED TO PASS JUST WEST OF IRELAND AND SCOTLAND DURING WEDNESDAY AFTERNOON AND EVENING. -"
"4Dec2001_01.prn","F1",4/12/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, TUESDAY,          04-Dec   2001 LOW TO THE SE OF ICELAND WILL MOVE STEADILY NNW. THE ASSOCIATED FRONTS WILL MOVE NNE ACROSS THE NORTH SEA TODAY. A RIDGE WILL MOVE NE TO BE OVER THE NORTHERN NORTH SEA LATER TOMORROW. A LOW WILL MOVE EAST ACROSS NORTHERN ENGLAND TOMORROW THEN ESE TO BE OVER THE LOW COUNTRIES BY THURSDAY MORNING. A RIDGE WILL FOLLOW AND WILL CROSS THE NORTH SEA DURING THURSDAY. ANOTHER FRONT WILL MOVE NNE TO BE OVER SCOTLAND BY LATER THURSDAY.  -"
"4Dec2001_15.prn","F5",4/12/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          04-Dec   2001 DEEP DEPRESSION JUST EAST OF ICELAND WILL MOVE NORTH, WITH A FRONT OVER THE NORTH SEA MOVING STEADILY EAST THIS AFTERNOON AND EVENING. A RIDGE WILL CROSS FROM THE WEST TONIGHT, WITH AN ACTIVE ATLANTIC LOW MOVING EAST ACROSS THE UK AND CENTRAL NORTH SEA TOMORROW. A WEAK HIGH WILL FORM OVER THE NORTHERN NORTH SEA TOMORROW MORNING THEN BUILD LATER TOMORROW AND ON THURSDAY."
"4Feb2002_03.prn","F3",4/2/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           04-Feb   2002 THE LOW PRESSURE AREA NORTH OF THE EAST SHETLAND BASIN WILL CONTINUE TO MOVE ALONG THE NORWEGIAN COAST.A RIDGE OF HIGH PRESSURE WILL CROSS THE NORTH SEA/EAST SHETLAND BASIN MIDDAY TODAY AS A COMPLEX LOW PRESSURE AREA MOVES EAST TO LIE WEST OF THE HEBRIDES TO SHETLAND BY LATE THIS EVENING.ONE CENTRE WILL CONTINUE MOVING NE ALONG THE NORWEGIAN COAST ON TUESDAY WHILST THE OTHER WILL TRANSFER ACROSS NORTHERN SCOTLAND INTO THE NORTHERN NORTH SEA (976 MB) BY LATE TUESDAY EVENING,REACHING NORTHERN DENMARK (973 MB) BY WEDNESDAY AFTERNOON."
"4Feb2002_14.prn","F2",4/2/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           04-Feb   2002 LOW 968MB WEST OF SCOTLAND WILL MVE NORTHEAST TO BE 962MB TO THE NORTH OF SHETLAND BY TUESDAY MORNING, ASSOCIATED FRONTAL TROUGHS WILL SWING EAST OVER THE NORTH SEA OVERNIGHT. A FURTHER DEPRESSION WILL MOVE NORTHEAST FROM THE ATLANTIC TO BE 977MB OVER CENTRAL SCOTLAND BY EARLY WEDNESDAY AND 993MB OVER DENMARK BY EARLY TURSDAY."
"4Jan2001_02.prn","F2",4/1/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         04-Jan   2001 COMPLEX AREA OF LOW PRESSURE WEST OF THE BRITISH ISLES WILL PERSIST. CENTRE 977MB WST OF HEBRIDES WILL FILL GRADUALLY AS IT DRIFTS SOUTH. DEPRESSION OFF NE SCOTLAND WILL MOVE NORTHEAST TO BE 987MB JUST NORTH OF SHETLAND BY EARLY FRIDAY. A DEPRESSION FROM MID-ATLANTIC WILL MOVE EASTWARDS TO 975MB OVER CORNWALL BY FRIDAY AFTERNOON, BECOMING SLOW MOVING AS IT TURNS NORTHEAST ON SATURDAY TO BE 975MB WEST OF ESBJERG BY SATURDAY AFTERNOON."
"4Jan2001_14.prn","F1",4/1/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         04-Jan   2001 LOW TO THE WEST OF THE HEBRIDES WILL DRIFT VERY SLOWLY SOUTH AND WEAKEN. FRONTAL TROUGHS OVER THE NORTH SEA WILL MOVE NORTH TONIGHT AND TOMORROW. A DEEPENING LOW WILL MOVE NE TO BE OVER SOUTHERN ENGLAND BY TOMORROW MORNING AND THE CENTRAL NORTH SEA LATER TOMORROW. THE LOW WILL THEN WEAKEN AS IT MOVES NORTH TO BE OVER THE SE NORWEGIAN SEA BY LATER SATURDAY.  -"
"4Jan2002_03.prn","F3",4/1/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           04-Jan   2002 HIGH (1041 MB) OVER CENTRAL EUROPE WITH A RIDGE TO SCANDINAVIA WILL PERSIST.A DEEP LOW WILL MOVE NORTH THEN NORTHEAST THROUGH THE DENMARK STRAIT FORCING A WEAKENING COLD FRONT EAST TO CROSS THE NORTH SEA ON SATURDAY."
"4Jan2002_14.prn","F5",4/1/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           04-Jan   2002 HIGH PRESSURE WILL PERSIST OVER THE CONTINENT, WHILE AN ATLANTIC FRONT MOVES EAST INTO IRELAND THIS EVENING. THE FRONT WILL CONTINUE TO MOVE EAST ACROSS THE NORTH SEA BY TOMORROW EVENING, WITH A RIDGE FOLLOWING FROM THE WEST TOMORROW NIGHT AND ON SUNDAY MORNING."
"4Jul2000.prn","F3",4/7/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, TUESDAY,          04-Jul   2000 A COMPLEX TROUGH OF LOW PRESSURE WILL PERSIST OVER SCANDINAVIA FOR THE NEXT 72-96 HOURS.THE SLACK,COMPLEX,LOW PRESSURE AREA OVER THE ENGISH CHANNEL THROUGH TO CENTRAL GERMANY WILL SLOWLY FILL AND THEN WITHDRAW EAST LATER WEDNESDAY THROUGH THURSDAY.HIGH (1023 MB), NE OF ICELAND, WILL REMAIN QUASI STATIONARY THEN EXTENDING NE ON THURSDAY WITH ANOTHER RIDGE BUILDING SE ACROSS THE NORTH SEA BY MIDDAY THURSDAY."
"4Jul2001_02.prn","F2",4/7/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        04-Jul   2001 HIGH PRESSURE OVER THE BALTIC WILL GRADUALLY DECLINE. LOW 1005MB OVER THE SW OF ENGLAND WILL REMAIN SLOW MOVING THEN START TO DEEPEN AS IT MOVES NORTHEAST INTO THE NORTH SEA ON SATURDAY. LOW 1013MB OFF NORTHERN SCOTLAND WILL MOVE NORTHEASTWARDS TO THE NORWEGIAN SEA BY EVENING."
"4Jun2001_03.prn","F1",4/6/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           04-Jun   2001 A LOW TO THE NE OF ICELAND WILL MOVE SLOWLY ENE ACROSS THE NORWEGIAN SEA DURING THE NEXT FEW DAYS. A FRONT OVER THE NORTHERN NORTH SEA WILL MOVE ESE THIS MORNING. A FRONTAL WAVE WILL MOVE ENE ACROSS THE SOUTHERN NORWEGIAN SEA LATER TODAY AND THE ASSOCIATED COLD FRONT WILL MOVE ESE ACROSS THE NORTHERN NORTH SEA TOMORROW. A SHOWERY TROUGH WILL MOVE ESE TO BE OVER THE SE NORWEGIAN SEA BY LATER WEDNESDAY.  -"
"4Jun2001_14.prn","F4",4/6/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           04-Jun   2001 PRESSURE WILL REMAIN LOW OVER THE NORWEGIAN SEA. A WARM FRONT WILL MOVE ENE ACROSS FAEROES THIS AFTERNOON, AND ACROSS THE EAST SHETLAND BASIN TONIGHT. ASSOCIATED COLD FRONT WILL MOVE SOUTHEAST ACROSS SCOTLAND AND INTO THE NORTHERN NORTH SEA DURING TOMORROW AFTERNOON AND EVENING, FOLLOWED BY A FURTHER FRONT DURING WEDNESDAY AFTERNOON AND EVENING. -"
"4Mar2001_01.prn","F3",4/3/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, SUNDAY,           04-Mar   2001 LOW (983 MB),64N 001E,WILL DRIFT SLOWLY NE,FILLING. LOW (976 MB),59N 18W,WILL DRIFT EAST,EXPECTED (970 MB),60N 10W, BY LATE THIS EVENING THEN MOVING NE ON SUNDAY,REACHING 64N 000 E/W (982 MB) BY LATE MONDAY EVENING BEFORE CONTINUING INTO NORTHERN SCANDINAVIA.THE RIDGE OF HIGH PRESSURE FROM SOUTHERN SWEDEN TO THE SW OF ENGLAND WILL HOLD TODAY THEN AS A HIGH BUILDS OVER EASTERN GERMANY THE RIDGE WILL ROTATE NE'WARDS TO LIE FROM NW GERMANY TO THE ORKNEYS BY MIDDAY TUESDAY."
"4Mar2001_14.prn","F1",4/3/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           04-Mar   2001 A LOW AROUND  60N 15W  WILL MOVE NE ACROSS THE NORWEGIAN SEA AND WILL CROSS THE LOFOTEN ISLANDS BY TUESDAY MIDDAY. A RIDGE FROM DENMARK TO CORNWALL WILL MOVE NE AND WILL CROSS THE NORTHERN NORTH SEA DURING TUESDAY. A FRONT WILL MOVE NNE TO BE OVER THE EASTERN BRITISH ISLES BY LATER TUESDAY.  -"
"4Mar2002_03.prn","F3",4/3/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           04-Mar   2002 A LOW WILL DEVELOP ON THE FRONTAL WAVE PRESENTLY AROUND 61N 15W EXPECTED NORTH OF SHETLAND (984 MB) BY MIDDAY TODAY THEN MOVING ENE,REACHING THE GULF OF BOTHNIA (976 MB) BY TUESDAY MORNING. THE ASSOCIATED FRONTAL SYSTEM WILL AFFECT THE EAST SHETLAND BASIN/ NORTHERN NORTH SEA TODAY WITH THE COLD FRONT CLEARING ALL AREAS BY LATE THIS EVENING.A COLD TROUGH WILL CROSS AREA TUESDAY MORNING FOLLOWED BY A TRANSIENT RIDGE EARLY WEDNESDAY."
"4Mar2002_15.prn","F2",4/3/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           04-Mar   2002 COMPLEX AREA OF LOW PRESSURE OVER THE NORWEGIAN SEA WILL REMAIN SLOW MOVING. DEPRESSION NORTH OF SHETLAND WILL DEEPEN AS IT MOVES NORTHEAST TO BE OVER FINLAND BY MORNING. A DEPRESSION OVER NE CANADA WILL MOVE EASTWARDS TO BE 961MB NORTH OF SHETLAND BY WEDNESDAY AFTERNOON."
"4May2001_03.prn","F2",4/5/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           04-May   2001 DEPRESSION OFF SOUTHERN SWEDEN WILL MOVE NORTHAST TO FINLAND. HIGH PRESURE WILL BUILD THE NE OF SCOTLAND TODAY, MOVING NORTHEAST TO BE 1030MB OVER CENTRAL NORWAY BY SUNDAY. A WEAK WARM FRONT IN THE ICELAND AREA WILL MOVE EASTWARDS TO BECOME SLOW MOVING OVER SCOTLAND ON SATURDAY."
"4May2001_14.prn","F5",4/5/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           04-May   2001 NEW HIGH DEVELOPING NEAR SHETLAND THIS AFTERNOON WILL INTENSIFY AND MOVE SLOWLY NE WHILE A WARM FRONT MOVES SLOWLY EAST INTO NW SCOTLAND THIS EVENING, WEAKENING AND BECOMING SLOW MOVING TOMORROW. ANOTHER HIGH CENTRE WILL FORM NEAR SHETLAND ON SUNDAY."
"4May2002_03.prn","F3",4/5/2002 04:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         04-May   2002 LOW (1003 MB),OFF THE LOFOTEN ISLANDS,WILL DRIFT ENE AND FILL. THE HIGH CELL,OVER THE NORWEGIAN SEA WITH A RIDGE TO THE NORTH SEA WILL BUILD TODAY BUT WILL DECLINE OVER THE U.K. ON SUNDAY AS LOW PRESSURE EXTENDS WESTWARDS INTO THE NORTH SEA FROM CENTRAL EUROPE. THE HIGH OVER THE NORWEGIAN SEA WILL DRIFT EAST TO LIE OVER THE GULF OF BOTHNIA (1034 MB) BY MIDDAY MONDAY WITH PRESSURE RECOVERING OVER THE U.K. BY MONDAY EVENING."
