"forecast","AMPM","author","Section","Index","phrasep","timephrase","matchCount","matchQuality","matchTime"
"3Mar2001_14.prn","PM","F1","4",0,0,"null",2,2,0
"3Mar2001_14.prn","PM","F1","4",1,1,"soon",2,1,9
"3Mar2001_14.prn","PM","F1","4",2,1,"later",1,3,0
"3Mar2002_01.prn","AM","F1","2",0,0,"null",5,1,6
"3Mar2002_01.prn","AM","F1","3",0,0,"null",1,3,0
"3Mar2002_01.prn","AM","F1","3",1,1,"soon",2,2,6
"3Mar2002_01.prn","AM","F1","3",2,1,"by midday",2,2,12
"3Mar2002_01.prn","AM","F1","3",3,1,"later",2,1,3
"3Mar2002_01.prn","AM","F1","4",0,0,"null",1,3,6
"3Mar2002_01.prn","AM","F1","4",1,1,"by afternoon",2,2,18
"3Mar2002_13.prn","PM","F2","2",0,0,"null",3,1,18
"3Mar2002_13.prn","PM","F2","2",1,1,"overnight",1,3,6
"3Mar2002_13.prn","PM","F2","3",0,0,"null",1,3,6
"3Mar2002_13.prn","PM","F2","3",1,1,"soon",1,3,12
"3Mar2002_13.prn","PM","F2","3",2,1,"during afternoon",0,0,-99
"3Mar2002_13.prn","PM","F2","4",0,0,"null",2,1,3
"3Mar2002_13.prn","PM","F2","4",2,1,"by evening",3,1,21
"3May2001_03.prn","AM","F2","2",0,0,"null",1,3,6
"3May2001_03.prn","AM","F2","2",1,1,"soon",1,3,12
"3May2001_03.prn","AM","F2","2",2,1,"during evening",1,3,0
"3May2001_03.prn","AM","F2","3",0,0,"null",5,2,6
"3May2001_03.prn","AM","F2","3",1,1,"by evening",1,3,0
"3May2001_03.prn","AM","F2","4",0,0,"null",3,2,0
"3May2001_03.prn","AM","F2","4",1,1,"later",1,3,0
"3May2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"3May2001_15.prn","PM","F5","2",1,1,"tonight",2,1,3
"3May2001_15.prn","PM","F5","3",0,0,"null",2,1,6
"3May2002_02.prn","AM","F2","2",0,0,"null",1,3,6
"3May2002_02.prn","AM","F2","2",2,1,"later",0,0,-99
"3May2002_02.prn","AM","F2","3",0,0,"null",2,1,3
"3May2002_02.prn","AM","F2","3",1,1,"by evening",3,2,0
"3May2002_02.prn","AM","F2","4",0,0,"null",2,2,0
"3May2002_14.prn","PM","F5","2",0,0,"null",2,2,18
"3May2002_14.prn","PM","F5","2",1,0,"null",1,3,6
"3May2002_14.prn","PM","F5","3",0,0,"null",1,3,6
"3May2002_14.prn","PM","F5","3",1,1,"by early afternoon",2,2,12
"3May2002_14.prn","PM","F5","3",2,1,"in evening",1,3,0
"3May2002_14.prn","PM","F5","4",0,0,"null",2,2,0
"3May2002_14.prn","PM","F5","4",1,1,"soon",3,1,9
"3May2002_14.prn","PM","F5","4",2,1,"early evening",0,0,-99
"3May2002_14.prn","PM","F5","4",3,1,"later",1,3,0
"3Nov2000_03.prn","AM","F5","2",0,0,"null",3,1,6
"3Nov2000_03.prn","AM","F5","2",1,1,"afternoon",1,3,15
"3Nov2000_03.prn","AM","F5","2",2,1,"evening",0,0,-99
"3Nov2000_03.prn","AM","F5","2",3,0,"null",1,3,0
"3Nov2000_03.prn","AM","F5","3",0,0,"null",1,3,0
"3Nov2000_03.prn","AM","F5","3",1,1,"by early afternoon",2,2,12
"3Nov2000_03.prn","AM","F5","3",2,1,"in evening",0,0,-99
"3Nov2000_03.prn","AM","F5","4",0,0,"null",3,1,3
"3Nov2000_03.prn","AM","F5","4",1,1,"by evening",2,2,21
"3Nov2000_14.prn","PM","F1","2",0,0,"null",1,3,21
"3Nov2000_14.prn","PM","F1","2",1,1,"soon",2,2,6
"3Nov2000_14.prn","PM","F1","3",0,0,"null",1,3,6
"3Nov2000_14.prn","PM","F1","3",1,0,"null",1,3,0
"3Nov2000_14.prn","PM","F1","4",0,0,"null",1,3,0
"3Nov2000_14.prn","PM","F1","4",1,0,"null",1,3,0
"3Nov2001_02.prn","AM","F4","2",0,0,"null",1,3,6
"3Nov2001_02.prn","AM","F4","2",1,1,"evening",1,3,18
"3Nov2001_02.prn","AM","F4","2",2,1,"later",1,3,0
"3Nov2001_02.prn","AM","F4","3",0,0,"null",2,2,0
"3Nov2001_02.prn","AM","F4","3",1,1,"soon",3,1,6
"3Nov2001_02.prn","AM","F4","3",2,1,"from late morning",3,1,6
"3Nov2001_02.prn","AM","F4","3",3,1,"by midnight",1,3,0
"3Nov2001_02.prn","AM","F4","4",0,0,"null",1,3,0
"3Nov2001_02.prn","AM","F4","4",1,1,"by end of period",1,3,0
"3Nov2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"3Nov2001_15.prn","PM","F5","2",1,1,"by end of period",1,3,3
"3Nov2001_15.prn","PM","F5","3",0,0,"null",0,0,-99
"3Nov2001_15.prn","PM","F5","3",1,1,"by 1200",0,0,-99
"3Nov2001_15.prn","PM","F5","3",2,0,"null",2,2,0
"3Nov2001_15.prn","PM","F5","4",0,0,"null",1,3,0
"3Nov2001_15.prn","PM","F5","4",1,1,"in afternoon",0,0,-99
"3Nov2001_15.prn","PM","F5","4",2,1,"in evening",1,3,0
"3Oct2000_15.prn","PM","F2","2",0,0,"null",0,0,-99
"3Oct2000_15.prn","PM","F2","2",1,0,"null",0,0,-99
"3Oct2000_15.prn","PM","F2","3",0,0,"null",0,0,-99
"3Oct2000_15.prn","PM","F2","3",1,1,"soon",2,2,12
"3Oct2000_15.prn","PM","F2","4",0,0,"null",1,3,0
"3Oct2000_15.prn","PM","F2","4",1,1,"later",1,3,21
"3Oct2001_03.prn","AM","F3","2",0,0,"null",3,2,12
"3Oct2001_03.prn","AM","F3","2",1,1,"by late evening",1,3,0
"3Oct2001_03.prn","AM","F3","3",0,0,"null",2,2,0
"3Oct2001_03.prn","AM","F3","3",1,1,"by late evening",1,3,0
"3Oct2001_03.prn","AM","F3","4",0,0,"null",1,3,0
"3Oct2001_03.prn","AM","F3","4",1,1,"by mid afternoon",4,1,18
"3Oct2001_15.prn","PM","F5","2",0,0,"null",1,3,18
"3Oct2001_15.prn","PM","F5","2",1,1,"by 0600",2,1,3
"3Oct2001_15.prn","PM","F5","3",0,0,"null",2,2,6
"3Oct2001_15.prn","PM","F5","3",1,1,"by afternoon",2,1,12
"3Oct2001_15.prn","PM","F5","3",2,1,"later in evening",1,3,0
"3Oct2001_15.prn","PM","F5","4",0,0,"null",1,3,0
"3Oct2001_15.prn","PM","F5","4",1,1,"by midday",0,0,-99
"3Oct2001_15.prn","PM","F5","4",2,1,"early afternoon",1,3,18
"3Oct2001_15.prn","PM","F5","4",3,1,"later",1,3,21
"3Sep2000_03.prn","AM","F5","2",0,0,"null",3,2,6
"3Sep2000_03.prn","AM","F5","2",1,1,"by evening",0,0,-99
"3Sep2000_03.prn","AM","F5","2",2,1,"later",2,2,0
"3Sep2000_03.prn","AM","F5","3",0,0,"null",1,3,0
"3Sep2000_03.prn","AM","F5","3",1,1,"by afternoon",1,3,12
"3Sep2000_03.prn","AM","F5","3",2,1,"later in evening",1,3,0
"3Sep2000_03.prn","AM","F5","4",0,0,"null",5,1,6
"3Sep2000_03.prn","AM","F5","4",1,1,"by evening",2,1,21
"3Sep2000_15.prn","PM","F1","2",0,0,"null",1,3,18
"3Sep2000_15.prn","PM","F1","2",1,0,"null",1,3,6
"3Sep2000_15.prn","PM","F1","3",0,0,"null",1,3,6
"3Sep2000_15.prn","PM","F1","3",1,1,"later",1,3,0
"3Sep2000_15.prn","PM","F1","4",0,0,"null",5,1,3
"3Sep2000_15.prn","PM","F1","4",2,1,"in afternoon",2,2,21
"3Sep2001_03.prn","AM","F3","2",0,0,"null",1,3,6
"3Sep2001_03.prn","AM","F3","2",1,1,"by mid afternoon",4,1,18
"3Sep2001_03.prn","AM","F3","3",0,0,"null",2,2,0
"3Sep2001_03.prn","AM","F3","3",1,1,"by late afternoon",0,0,-99
"3Sep2001_03.prn","AM","F3","3",2,1,"by late evening",1,3,0
"3Sep2001_03.prn","AM","F3","4",0,0,"null",1,3,0
"3Sep2001_03.prn","AM","F3","4",1,1,"soon",2,1,3
"3Sep2001_03.prn","AM","F3","4",2,1,"mid morning",2,2,9
"3Sep2001_03.prn","AM","F3","4",3,1,"by mid afternoon",4,1,18
"3Sep2001_13.prn","PM","F1","3",0,0,"null",1,3,6
"3Sep2001_13.prn","PM","F1","3",1,1,"by evening",1,3,21
"3Sep2001_13.prn","PM","F1","3",2,1,"later",1,3,0
"3Sep2001_13.prn","PM","F1","4",0,0,"null",1,3,0
"3Sep2001_13.prn","PM","F1","4",1,1,"soon",1,3,6
"3Sep2001_13.prn","PM","F1","4",2,1,"late morning",1,3,6
"3Sep2001_13.prn","PM","F1","4",4,1,"later",2,2,0
"4Apr2001_03.prn","AM","F1","2",0,0,"null",1,3,6
"4Apr2001_03.prn","AM","F1","2",1,0,"null",2,2,0
"4Apr2001_03.prn","AM","F1","3",0,0,"null",1,3,0
"4Apr2001_03.prn","AM","F1","3",1,1,"by afternoon",3,2,18
"4Apr2001_03.prn","AM","F1","3",2,1,"later",4,2,0
"4Apr2001_03.prn","AM","F1","4",0,0,"null",1,3,0
"4Apr2001_03.prn","AM","F1","4",1,0,"null",2,2,21
"4Apr2001_16.prn","PM","F5","2",0,0,"null",0,0,-99
"4Apr2001_16.prn","PM","F5","2",1,1,"evening",3,2,21
"4Apr2001_16.prn","PM","F5","3",0,0,"null",0,0,-99
"4Apr2001_16.prn","PM","F5","3",1,1,"by afternoon",1,3,12
"4Apr2001_16.prn","PM","F5","3",2,1,"in evening",3,1,9
"4Apr2001_16.prn","PM","F5","4",0,0,"null",1,3,0
"4Apr2001_16.prn","PM","F5","4",1,1,"in morning",0,0,-99
"4Apr2001_16.prn","PM","F5","4",2,1,"by evening",0,0,-99
"4Apr2001_16.prn","PM","F5","4",3,0,"null",0,0,-99
"4Apr2002_01.prn","AM","F1","3",0,0,"null",6,2,0
"4Apr2002_01.prn","AM","F1","3",1,1,"later",3,2,21
"4Apr2002_01.prn","AM","F1","4",0,0,"null",1,3,0
"4Apr2002_01.prn","AM","F1","4",1,0,"null",2,2,21
"4Apr2002_14.prn","PM","F5","2",0,0,"null",0,0,-99
"4Apr2002_14.prn","PM","F5","2",1,1,"evening",4,1,21
"4Apr2002_14.prn","PM","F5","3",0,0,"null",3,2,6
"4Apr2002_14.prn","PM","F5","3",1,1,"in morning",1,3,9
"4Apr2002_14.prn","PM","F5","3",2,1,"by early evening",3,2,21
"4Apr2002_14.prn","PM","F5","4",0,0,"null",1,3,0
"4Apr2002_14.prn","PM","F5","4",1,1,"by midday",0,0,-99
"4Aug2000_02.prn","AM","F3","2",0,0,"null",4,2,6
"4Aug2000_02.prn","AM","F3","2",1,1,"soon",0,0,-99
"4Aug2000_02.prn","AM","F3","2",2,1,"by evening",0,0,-99
"4Aug2000_02.prn","AM","F3","3",0,0,"null",7,1,12
"4Aug2000_02.prn","AM","F3","4",0,0,"null",0,0,-99
"4Aug2000_02.prn","AM","F3","4",1,1,"by midday",5,1,9
"4Aug2000_13.prn","PM","F2","2",0,0,"null",0,0,-99
"4Aug2000_13.prn","PM","F2","2",1,1,"soon",3,1,3
"4Aug2000_13.prn","PM","F2","3",0,0,"null",2,2,6
"4Aug2000_13.prn","PM","F2","4",0,0,"null",0,0,-99
"4Aug2000_13.prn","PM","F2","4",1,0,"null",5,2,0
"4Aug2001_01.prn","AM","F4","2",0,0,"null",1,3,6
"4Aug2001_01.prn","AM","F4","2",1,0,"null",3,1,18
"4Aug2001_01.prn","AM","F4","3",0,0,"null",2,2,0
"4Aug2001_01.prn","AM","F4","3",1,1,"soon",5,2,15
"4Aug2001_01.prn","AM","F4","4",1,1,"by after noon",3,2,12
"4Aug2001_01.prn","AM","F4","4",2,1,"later",2,2,0
"4Aug2001_13.prn","PM","F1","2",0,0,"null",4,1,18
"4Aug2001_13.prn","PM","F1","2",1,1,"later",4,1,0
"4Aug2001_13.prn","PM","F1","3",0,0,"null",3,2,15
"4Aug2001_13.prn","PM","F1","3",1,1,"later",1,3,0
"4Aug2001_13.prn","PM","F1","4",0,0,"null",1,3,0
"4Aug2001_13.prn","PM","F1","4",1,1,"during morning",3,1,12
"4Aug2001_13.prn","PM","F1","4",2,1,"later",3,1,18
"4Dec2000_02.prn","AM","F4","2",0,0,"null",1,3,6
"4Dec2000_02.prn","AM","F4","2",1,1,"by afternoon",4,2,15
"4Dec2000_02.prn","AM","F4","2",2,1,"by mid evening",3,1,21
"4Dec2000_02.prn","AM","F4","3",0,0,"null",0,0,-99
"4Dec2000_02.prn","AM","F4","3",1,1,"soon",1,3,3
"4Dec2000_02.prn","AM","F4","3",2,1,"by midday",5,1,15
"4Dec2000_02.prn","AM","F4","3",3,1,"by midnight",4,2,0
"4Dec2000_02.prn","AM","F4","4",0,0,"null",1,3,0
"4Dec2000_02.prn","AM","F4","4",1,1,"by afternoon",3,1,15
"4Dec2000_02.prn","AM","F4","4",2,1,"later",2,2,0
"4Dec2001_01.prn","AM","F1","2",0,0,"null",3,2,6
"4Dec2001_01.prn","AM","F1","2",1,1,"around midday",1,3,15
"4Dec2001_01.prn","AM","F1","2",2,1,"by end of period",2,2,21
"4Dec2001_01.prn","AM","F1","3",0,0,"null",1,3,0
"4Dec2001_01.prn","AM","F1","3",1,0,"null",2,2,0
"4Dec2001_01.prn","AM","F1","4",0,0,"null",1,3,0
"4Dec2001_01.prn","AM","F1","4",1,1,"by end of period",1,3,0
"4Dec2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"4Dec2001_15.prn","PM","F5","2",1,1,"by evening",0,0,-99
"4Dec2001_15.prn","PM","F5","2",2,1,"by midnight",3,2,0
"4Dec2001_15.prn","PM","F5","3",0,0,"null",1,3,6
"4Dec2001_15.prn","PM","F5","4",1,1,"during evening",1,3,0
"4Feb2002_03.prn","AM","F3","2",0,0,"null",3,2,9
"4Feb2002_03.prn","AM","F3","2",1,1,"by late evening",1,3,0
"4Feb2002_03.prn","AM","F3","3",0,0,"null",2,2,0
"4Feb2002_03.prn","AM","F3","3",1,1,"soon",2,2,6
"4Feb2002_03.prn","AM","F3","3",2,1,"by late evening",1,3,0
"4Feb2002_03.prn","AM","F3","4",0,0,"null",1,3,0
"4Feb2002_03.prn","AM","F3","4",1,1,"by midday",3,2,12
"4Feb2002_03.prn","AM","F3","4",2,1,"by late evening",1,3,0
"4Feb2002_14.prn","PM","F2","2",0,0,"null",0,0,-99
"4Feb2002_14.prn","PM","F2","2",2,1,"by morning",1,3,6
"4Feb2002_14.prn","PM","F2","3",0,0,"null",1,3,6
"4Feb2002_14.prn","PM","F2","3",1,0,"null",0,0,-99
"4Feb2002_14.prn","PM","F2","4",0,0,"null",0,0,-99
"4Feb2002_14.prn","PM","F2","4",1,1,"soon",0,0,-99
"4Feb2002_14.prn","PM","F2","4",2,1,"by evening",0,0,-99
"4Jan2001_02.prn","AM","F2","2",0,0,"null",3,1,12
"4Jan2001_02.prn","AM","F2","2",1,1,"later",2,2,0
"4Jan2001_02.prn","AM","F2","3",0,0,"null",3,2,0
"4Jan2001_02.prn","AM","F2","3",1,0,"null",0,0,-99
"4Jan2001_02.prn","AM","F2","4",0,0,"null",0,0,-99
"4Jan2001_02.prn","AM","F2","4",1,0,"null",1,3,0
"4Jan2001_14.prn","PM","F1","2",0,0,"null",2,2,18
"4Jan2001_14.prn","PM","F1","2",1,1,"later",2,2,6
"4Jan2001_14.prn","PM","F1","3",0,0,"null",2,2,6
"4Jan2001_14.prn","PM","F1","3",1,1,"by evening",1,3,21
"4Jan2001_14.prn","PM","F1","3",2,1,"late in period",1,3,21
"4Jan2001_14.prn","PM","F1","3",3,0,"null",1,3,0
"4Jan2001_14.prn","PM","F1","4",0,0,"null",3,2,6
"4Jan2001_14.prn","PM","F1","4",1,1,"by midday",1,3,12
"4Jan2001_14.prn","PM","F1","4",3,1,"later",1,3,0
"4Jul2000.prn","AM","F3","2",0,0,"null",1,3,6
"4Jul2000.prn","AM","F3","2",1,1,"by mid afternoon",4,1,21
"4Jul2000.prn","AM","F3","3",0,0,"null",9,1,0
"4Jul2000.prn","AM","F3","4",0,0,"null",1,3,0
"4Jul2000.prn","AM","F3","4",1,1,"by evening",4,2,15
"4Jul2001_02.prn","AM","F2","2",0,0,"null",4,1,9
"4Jul2001_02.prn","AM","F2","2",1,0,"null",1,3,0
"4Jul2001_02.prn","AM","F2","3",0,0,"null",1,3,0
"4Jul2001_02.prn","AM","F2","3",1,0,"null",2,2,9
"4Jul2001_02.prn","AM","F2","4",0,0,"null",4,1,9
"4Jul2001_02.prn","AM","F2","4",1,1,"later",0,0,-99
"4Jun2001_03.prn","AM","F1","2",0,0,"null",5,1,6
"4Jun2001_03.prn","AM","F1","2",1,1,"later",2,2,0
"4Jun2001_03.prn","AM","F1","3",0,0,"null",2,2,0
"4Jun2001_03.prn","AM","F1","3",1,1,"soon",6,1,6
"4Jun2001_03.prn","AM","F1","3",2,1,"later",2,2,0
"4Jun2001_03.prn","AM","F1","4",0,0,"null",3,2,0
"4Jun2001_03.prn","AM","F1","4",1,0,"null",1,3,0
"4Jun2001_14.prn","PM","F4","2",0,0,"null",1,3,18
"4Jun2001_14.prn","PM","F4","2",1,1,"by midnight",2,2,0
"4Jun2001_14.prn","PM","F4","2",2,1,"by morning",3,1,3
"4Jun2001_14.prn","PM","F4","3",0,0,"null",4,1,6
"4Jun2001_14.prn","PM","F4","3",1,1,"by afternoon",4,2,15
"4Jun2001_14.prn","PM","F4","3",2,1,"later",2,1,21
"4Mar2001_01.prn","AM","F3","2",0,0,"null",4,1,6
"4Mar2001_01.prn","AM","F3","2",1,1,"by late evening",1,3,0
"4Mar2001_01.prn","AM","F3","3",0,0,"null",1,3,0
"4Mar2001_01.prn","AM","F3","3",1,1,"soon",3,1,9
"4Mar2001_01.prn","AM","F3","3",2,1,"by afternoon",4,1,15
"4Mar2001_01.prn","AM","F3","4",0,0,"null",1,3,0
"4Mar2001_01.prn","AM","F3","4",1,1,"by midday",1,3,12
"4Mar2001_01.prn","AM","F3","4",3,1,"by late evening",1,3,0
"4Mar2001_14.prn","PM","F1","2",0,0,"null",1,3,18
"4Mar2001_14.prn","PM","F1","2",1,0,"null",1,3,6
"4Mar2001_14.prn","PM","F1","3",0,0,"null",1,3,6
"4Mar2001_14.prn","PM","F1","3",1,1,"soon",2,1,9
"4Mar2001_14.prn","PM","F1","3",2,1,"by end of period",3,2,0
"4Mar2001_14.prn","PM","F1","4",0,0,"null",1,3,0
"4Mar2001_14.prn","PM","F1","4",1,1,"by evening",2,2,15
"4Mar2001_14.prn","PM","F1","4",2,1,"later",1,3,0
"4Mar2002_03.prn","AM","F3","2",0,0,"null",1,3,6
"4Mar2002_03.prn","AM","F3","2",1,1,"by midday",1,3,12
"4Mar2002_03.prn","AM","F3","2",2,1,"by late afternoon",1,3,18
"4Mar2002_03.prn","AM","F3","2",3,1,"by evening",2,1,21
"4Mar2002_03.prn","AM","F3","3",0,1,"soon",3,1,6
"4Mar2002_03.prn","AM","F3","3",1,1,"by late evening",1,3,0
"4Mar2002_03.prn","AM","F3","4",0,0,"null",1,3,0
"4Mar2002_03.prn","AM","F3","4",1,1,"soon",1,3,6
"4Mar2002_03.prn","AM","F3","4",2,1,"by midday",1,3,12
"4Mar2002_03.prn","AM","F3","4",3,1,"by late evening",1,3,0
"4Mar2002_15.prn","PM","F2","2",0,0,"null",2,1,18
"4Mar2002_15.prn","PM","F2","2",1,1,"soon",2,1,0
"4Mar2002_15.prn","PM","F2","2",2,1,"later",1,3,6
"4Mar2002_15.prn","PM","F2","3",0,0,"null",1,3,6
"4Mar2002_15.prn","PM","F2","3",1,1,"by evening",0,0,-99
"4Mar2002_15.prn","PM","F2","4",0,0,"null",0,0,-99
"4Mar2002_15.prn","PM","F2","4",1,1,"soon",1,3,3
"4Mar2002_15.prn","PM","F2","4",2,1,"by afternoon",1,3,12
"4Mar2002_15.prn","PM","F2","4",3,1,"later",1,3,0
"4May2001_03.prn","AM","F2","2",0,0,"null",2,2,6
"4May2001_14.prn","PM","F5","2",0,0,"null",0,0,-99
"4May2001_14.prn","PM","F5","2",1,1,"evening",5,2,0
"4May2001_14.prn","PM","F5","3",0,0,"null",3,2,6
"4May2001_14.prn","PM","F5","3",1,0,"null",3,1,18
"4May2001_14.prn","PM","F5","4",0,0,"null",8,1,0
"4May2001_14.prn","PM","F5","4",1,1,"in evening",0,0,-99
"4May2002_03.prn","AM","F3","2",0,0,"null",2,2,6
"4May2002_03.prn","AM","F3","2",1,1,"by evening",3,2,0
"4May2002_03.prn","AM","F3","3",0,0,"null",1,3,0
"4May2002_03.prn","AM","F3","3",1,1,"by midday",2,2,12
"4May2002_03.prn","AM","F3","3",2,1,"by late evening",2,2,0
"4May2002_03.prn","AM","F3","4",0,0,"null",1,3,0
"4May2002_03.prn","AM","F3","4",1,1,"by midday",3,2,18
"4May2002_03.prn","AM","F3","4",2,1,"by late evening",1,3,0
"4May2002_15.prn","PM","F1","2",0,0,"null",3,2,21
"4May2002_15.prn","PM","F1","2",1,0,"null",1,3,6
"4May2002_15.prn","PM","F1","3",0,0,"null",3,1,6
"4May2002_15.prn","PM","F1","3",1,0,"null",4,2,18
"4May2002_15.prn","PM","F1","4",0,0,"null",1,3,0
"4May2002_15.prn","PM","F1","4",1,0,"null",2,2,21
"4Nov2000_02.prn","AM","F2","2",0,0,"null",1,3,6
"4Nov2000_02.prn","AM","F2","2",2,1,"later",1,3,18
"4Nov2000_02.prn","AM","F2","3",0,0,"null",0,0,-99
"4Nov2000_02.prn","AM","F2","3",2,1,"by evening",3,2,21
"4Nov2000_02.prn","AM","F2","4",0,0,"null",1,3,0
"4Nov2000_02.prn","AM","F2","4",2,1,"later",1,3,0
"4Nov2000_14.prn","PM","F1","3",0,0,"null",7,1,6
"4Nov2000_14.prn","PM","F1","4",0,0,"null",1,3,0
"4Nov2000_14.prn","PM","F1","4",1,1,"by midday",2,1,12
"4Nov2000_14.prn","PM","F1","4",2,1,"later",1,3,0
"4Nov2001_02.prn","AM","F3","2",0,0,"null",3,1,6
"4Nov2001_02.prn","AM","F3","2",1,1,"by late afternoon",3,1,21
"4Nov2001_02.prn","AM","F3","3",0,0,"null",1,3,0
"4Nov2001_02.prn","AM","F3","3",3,1,"in evening",0,0,-99
"4Nov2001_02.prn","AM","F3","4",0,0,"null",0,0,-99
"4Nov2001_02.prn","AM","F3","4",1,1,"by midday",2,2,15
"4Nov2001_02.prn","AM","F3","4",2,1,"by late evening",1,3,0
"4Nov2001_14.prn","PM","F5","2",0,0,"null",0,0,-99
"4Nov2001_14.prn","PM","F5","2",1,1,"soon",1,3,21
"4Nov2001_14.prn","PM","F5","2",2,1,"later",1,3,6
"4Nov2001_14.prn","PM","F5","3",0,0,"null",1,3,6
"4Nov2001_14.prn","PM","F5","3",1,1,"by 1200",1,3,12
"4Nov2001_14.prn","PM","F5","3",2,1,"early evening",1,3,18
"4Oct2000_03.prn","AM","F3","2",0,0,"null",1,3,6
"4Oct2000_03.prn","AM","F3","2",1,1,"by late evening",3,2,0
"4Oct2000_03.prn","AM","F3","3",0,0,"null",1,3,0
"4Oct2000_03.prn","AM","F3","3",1,1,"by midday",3,2,12
"4Oct2000_03.prn","AM","F3","4",1,1,"soon",5,1,6
"4Oct2000_03.prn","AM","F3","4",2,1,"by midday",5,1,15
"4Oct2000_03.prn","AM","F3","4",3,1,"by late evening",5,1,6
"4Oct2001_03.prn","AM","F3","2",0,0,"null",2,2,6
"4Oct2001_03.prn","AM","F3","2",1,1,"by late evening",2,1,18
"4Oct2001_03.prn","AM","F3","3",0,1,"soon",1,3,3
"4Oct2001_03.prn","AM","F3","3",1,1,"by evening",2,2,0
"4Oct2001_03.prn","AM","F3","4",0,0,"null",6,1,0
"4Oct2001_03.prn","AM","F3","4",1,1,"soon",6,1,9
"4Oct2001_03.prn","AM","F3","4",2,1,"by evening",3,1,21
"4Oct2001_14.prn","PM","F5","2",0,0,"null",1,3,18
"4Oct2001_14.prn","PM","F5","2",1,1,"evening",1,3,0
"4Oct2001_14.prn","PM","F5","2",2,1,"later in period",1,3,6
"4Oct2001_14.prn","PM","F5","3",0,0,"null",1,3,6
"4Oct2001_14.prn","PM","F5","3",1,1,"in morning",2,2,12
"4Oct2001_14.prn","PM","F5","3",2,1,"early pm",0,0,-99
"4Oct2001_14.prn","PM","F5","3",3,1,"by evening",2,2,18
"4Oct2001_14.prn","PM","F5","4",0,0,"null",2,2,3
"4Oct2001_14.prn","PM","F5","4",1,1,"by 1200",1,3,12
"4Oct2001_14.prn","PM","F5","4",2,1,"in afternoon",2,1,15
"4Sep2000_03.prn","AM","F5","2",0,0,"null",1,3,6
"4Sep2000_03.prn","AM","F5","2",1,1,"afternoon",2,2,18
"4Sep2000_03.prn","AM","F5","2",2,1,"later in evening",1,3,0
"4Sep2000_03.prn","AM","F5","3",0,0,"null",2,2,3
"4Sep2000_03.prn","AM","F5","3",1,1,"by midday",3,2,15
"4Sep2000_03.prn","AM","F5","3",2,1,"later in evening",3,2,0
"4Sep2000_03.prn","AM","F5","4",0,0,"null",1,3,0
"4Sep2000_03.prn","AM","F5","4",2,1,"in afternoon",2,2,18
"4Sep2000_03.prn","AM","F5","4",3,1,"later",3,1,12
"4Sep2000_15.prn","PM","F1","2",0,0,"null",1,3,18
"4Sep2000_15.prn","PM","F1","2",1,1,"overnight",2,2,6
"4Sep2000_15.prn","PM","F1","3",0,0,"null",4,1,6
"4Sep2000_15.prn","PM","F1","3",1,1,"by evening",3,2,15
"4Sep2000_15.prn","PM","F1","3",2,1,"later",1,3,0
"4Sep2000_15.prn","PM","F1","4",0,0,"null",1,3,0
"4Sep2000_15.prn","PM","F1","4",1,1,"soon",0,0,-99
"4Sep2000_15.prn","PM","F1","4",2,1,"by evening",3,1,15
"4Sep2000_15.prn","PM","F1","4",3,1,"later",5,1,12
"4Sep2001_04.prn","AM","F3","2",0,0,"null",2,2,6
"4Sep2001_04.prn","AM","F3","2",1,1,"by late evening",0,0,-99
"4Sep2001_04.prn","AM","F3","3",0,0,"null",1,3,0
"4Sep2001_04.prn","AM","F3","3",2,1,"by mid morning",6,1,15
"4Sep2001_04.prn","AM","F3","4",0,0,"null",5,1,0
"4Sep2001_04.prn","AM","F3","4",1,1,"by mid morning",4,1,21
"4Sep2001_13.prn","PM","F1","2",0,0,"null",0,0,-99
"4Sep2001_13.prn","PM","F1","2",1,1,"by midnight",1,3,0
"4Sep2001_13.prn","PM","F1","2",2,1,"later",1,3,6
"4Sep2001_13.prn","PM","F1","3",0,0,"null",3,1,6
"4Sep2001_13.prn","PM","F1","3",1,1,"early afternoon",1,3,15
"4Sep2001_13.prn","PM","F1","3",2,0,"null",1,3,0
"4Sep2001_13.prn","PM","F1","4",0,0,"null",4,2,3
"4Sep2001_13.prn","PM","F1","4",1,1,"soon",2,1,21
"5Apr2001_03.prn","AM","F1","2",0,0,"null",2,2,6
"5Apr2001_03.prn","AM","F1","2",2,1,"later",1,3,0
"5Apr2001_03.prn","AM","F1","3",0,0,"null",1,3,0
"5Apr2001_03.prn","AM","F1","3",1,1,"by evening",1,3,18
"5Apr2001_03.prn","AM","F1","3",2,1,"later",1,3,0
"5Apr2001_03.prn","AM","F1","4",0,0,"null",2,1,0
"5Apr2001_03.prn","AM","F1","4",2,1,"later",1,3,0
"5Apr2001_16.prn","PM","F5","2",0,0,"null",1,3,18
"5Apr2001_16.prn","PM","F5","2",1,1,"evening",1,3,0
"5Apr2001_16.prn","PM","F5","2",2,1,"by end of period",1,3,6
"5Apr2001_16.prn","PM","F5","3",0,0,"null",1,3,6
"5Apr2001_16.prn","PM","F5","3",1,1,"in morning",0,0,-99
"5Apr2001_16.prn","PM","F5","3",2,1,"in evening",2,2,0
